Index,Start,Time,Type,Data,
438,258.672975 ms,8.7 ¦Ìs,RX data,35,
439,258.683825 ms,8.7 ¦Ìs,RX data,41,
440,258.694675 ms,8.7 ¦Ìs,RX data,0D,
441,258.705525 ms,8.7 ¦Ìs,RX data,0A,
442,258.716375 ms,8.7 ¦Ìs,RX data,24,
443,258.727225 ms,8.7 ¦Ìs,RX data,47,
444,258.738075 ms,8.7 ¦Ìs,RX data,4E,
445,258.7489 ms,8.7 ¦Ìs,RX data,52,
446,258.75975 ms,8.7 ¦Ìs,RX data,4D,
447,258.770625 ms,8.7 ¦Ìs,RX data,43,
448,258.78145 ms,8.7 ¦Ìs,RX data,2C,
449,258.7923 ms,8.7 ¦Ìs,RX data,2C,
450,258.80315 ms,8.7 ¦Ìs,RX data,56,
451,258.814 ms,8.7 ¦Ìs,RX data,2C,
452,258.82485 ms,8.7 ¦Ìs,RX data,2C,
453,258.8357 ms,8.7 ¦Ìs,RX data,2C,
454,258.846525 ms,8.7 ¦Ìs,RX data,2C,
455,258.8574 ms,8.7 ¦Ìs,RX data,2C,
456,258.86825 ms,8.7 ¦Ìs,RX data,2C,
457,258.879075 ms,8.7 ¦Ìs,RX data,2C,
458,258.889925 ms,8.7 ¦Ìs,RX data,2C,
459,258.900775 ms,8.7 ¦Ìs,RX data,2C,
460,258.911625 ms,8.7 ¦Ìs,RX data,2C,
461,258.922475 ms,8.7 ¦Ìs,RX data,4E,
462,258.933325 ms,8.7 ¦Ìs,RX data,2C,
463,258.94415 ms,8.7 ¦Ìs,RX data,56,
464,258.955025 ms,8.7 ¦Ìs,RX data,2A,
465,258.965875 ms,8.7 ¦Ìs,RX data,33,
466,258.9767 ms,8.7 ¦Ìs,RX data,37,
467,258.98755 ms,8.7 ¦Ìs,RX data,0D,
468,258.9984 ms,8.7 ¦Ìs,RX data,0A,
469,259.00925 ms,8.7 ¦Ìs,RX data,24,
470,259.0201 ms,8.7 ¦Ìs,RX data,47,
471,259.03095 ms,8.7 ¦Ìs,RX data,4E,
472,259.0418 ms,8.7 ¦Ìs,RX data,56,
473,259.05265 ms,8.7 ¦Ìs,RX data,54,
474,259.0635 ms,8.7 ¦Ìs,RX data,47,
475,259.074325 ms,8.7 ¦Ìs,RX data,2C,
