Index,Start,Time,Type,Data,
223,255.854725 ms,8.7 ¦Ìs,RX data,30,
224,255.865575 ms,8.7 ¦Ìs,RX data,30,
225,255.876425 ms,8.7 ¦Ìs,RX data,30,
226,255.887275 ms,8.7 ¦Ìs,RX data,45,
227,255.898125 ms,8.7 ¦Ìs,RX data,30,
228,255.90895 ms,8.7 ¦Ìs,RX data,39,
229,255.9198 ms,8.7 ¦Ìs,RX data,35,
230,255.930675 ms,8.7 ¦Ìs,RX data,36,
231,255.9415 ms,8.7 ¦Ìs,RX data,35,
232,255.95235 ms,8.7 ¦Ìs,RX data,30,
233,255.9632 ms,8.7 ¦Ìs,RX data,46,
234,255.97405 ms,8.7 ¦Ìs,RX data,32,
235,255.9849 ms,8.7 ¦Ìs,RX data,41,
236,255.99575 ms,8.7 ¦Ìs,RX data,35,
237,256.006575 ms,8.7 ¦Ìs,RX data,34,
238,256.01745 ms,8.7 ¦Ìs,RX data,2A,
239,256.0283 ms,8.7 ¦Ìs,RX data,30,
240,256.039125 ms,8.7 ¦Ìs,RX data,46,
241,256.049975 ms,8.7 ¦Ìs,RX data,0D,
242,256.060825 ms,8.7 ¦Ìs,RX data,0A,
243,256.071675 ms,8.7 ¦Ìs,RX data,24,
244,256.082525 ms,8.7 ¦Ìs,RX data,47,
245,256.093375 ms,8.7 ¦Ìs,RX data,4E,
246,256.1042 ms,8.7 ¦Ìs,RX data,54,
247,256.115075 ms,8.7 ¦Ìs,RX data,58,
248,256.125925 ms,8.7 ¦Ìs,RX data,54,
249,256.13675 ms,8.7 ¦Ìs,RX data,2C,
250,256.1476 ms,8.7 ¦Ìs,RX data,30,
251,256.15845 ms,8.7 ¦Ìs,RX data,31,
252,256.1693 ms,8.7 ¦Ìs,RX data,2C,
253,256.18015 ms,8.7 ¦Ìs,RX data,30,
254,256.191 ms,8.7 ¦Ìs,RX data,31,
255,256.20185 ms,8.7 ¦Ìs,RX data,2C,
256,256.2127 ms,8.7 ¦Ìs,RX data,30,
257,256.22355 ms,8.7 ¦Ìs,RX data,32,
258,256.234375 ms,8.7 ¦Ìs,RX data,2C,
259,256.24525 ms,8.7 ¦Ìs,RX data,47,
260,256.2561 ms,8.7 ¦Ìs,RX data,50,
261,256.266925 ms,8.7 ¦Ìs,RX data,53,
262,256.277775 ms,8.7 ¦Ìs,RX data,3B,
263,256.288625 ms,8.7 ¦Ìs,RX data,47,
264,256.299475 ms,8.7 ¦Ìs,RX data,4C,
265,256.310325 ms,8.7 ¦Ìs,RX data,4F,
266,256.321175 ms,8.7 ¦Ìs,RX data,3B,
267,256.332 ms,8.7 ¦Ìs,RX data,47,
268,256.342875 ms,8.7 ¦Ìs,RX data,41,
269,256.353725 ms,8.7 ¦Ìs,RX data,4C,
270,256.36455 ms,8.7 ¦Ìs,RX data,3B,
271,256.3754 ms,8.7 ¦Ìs,RX data,42,
272,256.38625 ms,8.7 ¦Ìs,RX data,44,
273,256.3971 ms,8.7 ¦Ìs,RX data,53,
274,256.40795 ms,8.7 ¦Ìs,RX data,2A,
275,256.4188 ms,8.7 ¦Ìs,RX data,37,
276,256.42965 ms,8.7 ¦Ìs,RX data,37,
277,256.4405 ms,8.7 ¦Ìs,RX data,0D,
278,256.45135 ms,8.7 ¦Ìs,RX data,0A,
279,256.462175 ms,8.7 ¦Ìs,RX data,24,
280,256.47305 ms,8.7 ¦Ìs,RX data,47,
281,256.483875 ms,8.7 ¦Ìs,RX data,4E,
282,256.494725 ms,8.7 ¦Ìs,RX data,54,
283,256.505575 ms,8.7 ¦Ìs,RX data,58,
284,256.516425 ms,8.7 ¦Ìs,RX data,54,
285,256.527275 ms,8.7 ¦Ìs,RX data,2C,
286,256.538125 ms,8.7 ¦Ìs,RX data,30,
287,256.548975 ms,8.7 ¦Ìs,RX data,31,
288,256.5598 ms,8.7 ¦Ìs,RX data,2C,
289,256.570675 ms,8.7 ¦Ìs,RX data,30,
290,256.5815 ms,8.7 ¦Ìs,RX data,31,
291,256.59235 ms,8.7 ¦Ìs,RX data,2C,
292,256.6032 ms,8.7 ¦Ìs,RX data,30,
293,256.61405 ms,8.7 ¦Ìs,RX data,32,
294,256.6249 ms,8.7 ¦Ìs,RX data,2C,
295,256.63575 ms,8.7 ¦Ìs,RX data,53,
296,256.6466 ms,8.7 ¦Ìs,RX data,42,
297,256.65745 ms,8.7 ¦Ìs,RX data,41,
298,256.6683 ms,8.7 ¦Ìs,RX data,53,
299,256.67915 ms,8.7 ¦Ìs,RX data,3B,
300,256.689975 ms,8.7 ¦Ìs,RX data,51,
301,256.700825 ms,8.7 ¦Ìs,RX data,5A,
302,256.711675 ms,8.7 ¦Ìs,RX data,53,
303,256.722525 ms,8.7 ¦Ìs,RX data,53,
304,256.733375 ms,8.7 ¦Ìs,RX data,2A,
305,256.744225 ms,8.7 ¦Ìs,RX data,36,
306,256.755075 ms,8.7 ¦Ìs,RX data,30,
307,256.765925 ms,8.7 ¦Ìs,RX data,0D,
308,256.776775 ms,8.7 ¦Ìs,RX data,0A,
309,256.7876 ms,8.7 ¦Ìs,RX data,24,
310,256.798475 ms,8.7 ¦Ìs,RX data,47,
311,256.8093 ms,8.7 ¦Ìs,RX data,4E,
312,256.82015 ms,8.7 ¦Ìs,RX data,54,
313,256.831 ms,8.7 ¦Ìs,RX data,58,
314,256.84185 ms,8.7 ¦Ìs,RX data,54,
315,256.8527 ms,8.7 ¦Ìs,RX data,2C,
316,256.86355 ms,8.7 ¦Ìs,RX data,30,
317,256.8744 ms,8.7 ¦Ìs,RX data,31,
318,256.88525 ms,8.7 ¦Ìs,RX data,2C,
319,256.8961 ms,8.7 ¦Ìs,RX data,30,
320,256.906925 ms,8.7 ¦Ìs,RX data,31,
321,256.917775 ms,8.7 ¦Ìs,RX data,2C,
322,256.928625 ms,8.7 ¦Ìs,RX data,30,
323,256.939475 ms,8.7 ¦Ìs,RX data,32,
324,256.950325 ms,8.7 ¦Ìs,RX data,2C,
325,256.961175 ms,8.7 ¦Ìs,RX data,41,
326,256.972025 ms,8.7 ¦Ìs,RX data,4E,
327,256.982875 ms,8.7 ¦Ìs,RX data,54,
328,256.993725 ms,8.7 ¦Ìs,RX data,53,
329,257.00455 ms,8.7 ¦Ìs,RX data,55,
330,257.0154 ms,8.7 ¦Ìs,RX data,50,
331,257.026275 ms,8.7 ¦Ìs,RX data,45,
332,257.0371 ms,8.7 ¦Ìs,RX data,52,
333,257.04795 ms,8.7 ¦Ìs,RX data,56,
334,257.0588 ms,8.7 ¦Ìs,RX data,3D,
335,257.06965 ms,8.7 ¦Ìs,RX data,2A,
336,257.0805 ms,8.7 ¦Ìs,RX data,32,
337,257.09135 ms,8.7 ¦Ìs,RX data,32,
338,257.102175 ms,8.7 ¦Ìs,RX data,0D,
339,257.11305 ms,8.7 ¦Ìs,RX data,0A,
340,257.1239 ms,8.7 ¦Ìs,RX data,24,
341,257.134725 ms,8.7 ¦Ìs,RX data,47,
342,257.145575 ms,8.7 ¦Ìs,RX data,4E,
343,257.156425 ms,8.7 ¦Ìs,RX data,54,
344,257.167275 ms,8.7 ¦Ìs,RX data,58,
345,257.178125 ms,8.7 ¦Ìs,RX data,54,
346,257.188975 ms,8.7 ¦Ìs,RX data,2C,
347,257.199825 ms,8.7 ¦Ìs,RX data,30,
348,257.210675 ms,8.7 ¦Ìs,RX data,31,
349,257.221525 ms,8.7 ¦Ìs,RX data,2C,
350,257.23235 ms,8.7 ¦Ìs,RX data,30,
351,257.2432 ms,8.7 ¦Ìs,RX data,31,
352,257.254075 ms,8.7 ¦Ìs,RX data,2C,
353,257.2649 ms,8.7 ¦Ìs,RX data,30,
354,257.27575 ms,8.7 ¦Ìs,RX data,32,
355,257.2866 ms,8.7 ¦Ìs,RX data,2C,
356,257.29745 ms,8.7 ¦Ìs,RX data,41,
357,257.3083 ms,8.7 ¦Ìs,RX data,4E,
358,257.31915 ms,8.7 ¦Ìs,RX data,54,
359,257.329975 ms,8.7 ¦Ìs,RX data,53,
360,257.340825 ms,8.7 ¦Ìs,RX data,54,
361,257.3517 ms,8.7 ¦Ìs,RX data,41,
362,257.362525 ms,8.7 ¦Ìs,RX data,54,
363,257.373375 ms,8.7 ¦Ìs,RX data,55,
364,257.384225 ms,8.7 ¦Ìs,RX data,53,
365,257.395075 ms,8.7 ¦Ìs,RX data,3D,
366,257.405925 ms,8.7 ¦Ìs,RX data,44,
367,257.416775 ms,8.7 ¦Ìs,RX data,4F,
368,257.4276 ms,8.7 ¦Ìs,RX data,4E,
369,257.438475 ms,8.7 ¦Ìs,RX data,54,
370,257.449325 ms,8.7 ¦Ìs,RX data,4B,
371,257.46015 ms,8.7 ¦Ìs,RX data,4E,
372,257.471 ms,8.7 ¦Ìs,RX data,4F,
373,257.48185 ms,8.7 ¦Ìs,RX data,57,
374,257.4927 ms,8.7 ¦Ìs,RX data,2A,
375,257.50355 ms,8.7 ¦Ìs,RX data,32,
