Index,Start,Time,Type,Data,
263,1.033365 s,8.7 ¦Ìs,RX data,00,
264,1.033376 s,8.7 ¦Ìs,RX data,47,
265,1.033387 s,8.7 ¦Ìs,RX data,50,
266,1.033397 s,8.7 ¦Ìs,RX data,53,
267,1.033408 s,8.7 ¦Ìs,RX data,3B,
268,1.033419 s,8.7 ¦Ìs,RX data,47,
269,1.03343 s,8.7 ¦Ìs,RX data,4C,
270,1.033441 s,8.7 ¦Ìs,RX data,4F,
271,1.033452 s,8.7 ¦Ìs,RX data,3B,
272,1.033463 s,8.7 ¦Ìs,RX data,47,
273,1.033473 s,8.7 ¦Ìs,RX data,41,
274,1.033484 s,8.7 ¦Ìs,RX data,4C,
275,1.033495 s,8.7 ¦Ìs,RX data,3B,
276,1.033506 s,8.7 ¦Ìs,RX data,42,
277,1.033517 s,8.7 ¦Ìs,RX data,44,
278,1.033528 s,8.7 ¦Ìs,RX data,53,
279,1.033539 s,8.7 ¦Ìs,RX data,00,
280,1.033549 s,8.7 ¦Ìs,RX data,00,
281,1.03356 s,8.7 ¦Ìs,RX data,00,
282,1.033571 s,8.7 ¦Ìs,RX data,00,
283,1.033582 s,8.7 ¦Ìs,RX data,00,
284,1.033593 s,8.7 ¦Ìs,RX data,00,
285,1.033604 s,8.7 ¦Ìs,RX data,00,
286,1.033614 s,8.7 ¦Ìs,RX data,00,
287,1.033625 s,8.7 ¦Ìs,RX data,00,
288,1.033636 s,8.7 ¦Ìs,RX data,00,
289,1.033647 s,8.7 ¦Ìs,RX data,00,
290,1.033658 s,8.7 ¦Ìs,RX data,00,
291,1.033669 s,8.7 ¦Ìs,RX data,00,
292,1.03368 s,8.7 ¦Ìs,RX data,00,
293,1.03369 s,8.7 ¦Ìs,RX data,00,
294,1.033701 s,8.7 ¦Ìs,RX data,53,
295,1.033712 s,8.7 ¦Ìs,RX data,42,
296,1.033723 s,8.7 ¦Ìs,RX data,41,
297,1.033734 s,8.7 ¦Ìs,RX data,53,
298,1.033745 s,8.7 ¦Ìs,RX data,3B,
299,1.033756 s,8.7 ¦Ìs,RX data,51,
300,1.033766 s,8.7 ¦Ìs,RX data,5A,
301,1.033777 s,8.7 ¦Ìs,RX data,53,
302,1.033788 s,8.7 ¦Ìs,RX data,53,
303,1.033799 s,8.7 ¦Ìs,RX data,00,
304,1.03381 s,8.7 ¦Ìs,RX data,00,
305,1.033821 s,8.7 ¦Ìs,RX data,00,
306,1.033831 s,8.7 ¦Ìs,RX data,00,
307,1.033842 s,8.7 ¦Ìs,RX data,00,
308,1.033853 s,8.7 ¦Ìs,RX data,00,
309,1.033864 s,8.7 ¦Ìs,RX data,00,
310,1.033875 s,8.7 ¦Ìs,RX data,00,
311,1.033886 s,8.7 ¦Ìs,RX data,00,
312,1.033897 s,8.7 ¦Ìs,RX data,00,
313,1.033907 s,8.7 ¦Ìs,RX data,00,
314,1.033918 s,8.7 ¦Ìs,RX data,00,
315,1.033929 s,8.7 ¦Ìs,RX data,00,
316,1.03394 s,8.7 ¦Ìs,RX data,00,
317,1.033951 s,8.7 ¦Ìs,RX data,00,
318,1.033962 s,8.7 ¦Ìs,RX data,00,
319,1.033973 s,8.7 ¦Ìs,RX data,00,
320,1.033983 s,8.7 ¦Ìs,RX data,00,
321,1.033994 s,8.7 ¦Ìs,RX data,00,
322,1.034005 s,8.7 ¦Ìs,RX data,00,
323,1.034016 s,8.7 ¦Ìs,RX data,00,
324,1.034027 s,8.7 ¦Ìs,RX data,F7,
325,1.034038 s,8.7 ¦Ìs,RX data,14,
326,1.03567 s,8.7 ¦Ìs,RX data,B5,
327,1.035681 s,8.7 ¦Ìs,RX data,62,
328,1.035692 s,8.7 ¦Ìs,RX data,05,
329,1.035703 s,8.7 ¦Ìs,RX data,01,
330,1.035714 s,8.7 ¦Ìs,RX data,02,
331,1.035725 s,8.7 ¦Ìs,RX data,00,
332,1.035736 s,8.7 ¦Ìs,RX data,06,
333,1.035746 s,8.7 ¦Ìs,RX data,8A,
334,1.035757 s,8.7 ¦Ìs,RX data,98,
335,1.035768 s,8.7 ¦Ìs,RX data,C1,
336,1.036728 s,8.7 ¦Ìs,RX data,00,
337,1.036739 s,8.7 ¦Ìs,RX data,00,
338,1.036839 s,8.7 ¦Ìs,RX data,00,
339,1.03685 s,8.7 ¦Ìs,RX data,00,
340,1.036945 s,8.7 ¦Ìs,RX data,00,
341,1.036956 s,8.7 ¦Ìs,RX data,00,
342,1.037048 s,8.7 ¦Ìs,RX data,00,
343,1.037059 s,8.7 ¦Ìs,RX data,00,
344,1.037151 s,8.7 ¦Ìs,RX data,00,
345,1.037254 s,8.7 ¦Ìs,RX data,00,
346,1.037356 s,8.7 ¦Ìs,RX data,00,
347,1.037458 s,8.7 ¦Ìs,RX data,00,
348,1.037561 s,8.7 ¦Ìs,RX data,00,
349,1.037664 s,8.7 ¦Ìs,RX data,00,
350,1.037767 s,8.7 ¦Ìs,RX data,00,
