Index,Start,Time,Type,Data,
258,259.138 ms,8.7 ¦Ìs,RX data,00,
259,259.14885 ms,8.7 ¦Ìs,RX data,00,
260,259.1597 ms,8.7 ¦Ìs,RX data,00,
261,259.17055 ms,8.7 ¦Ìs,RX data,00,
262,259.1814 ms,8.7 ¦Ìs,RX data,00,
263,259.272425 ms,8.7 ¦Ìs,RX data,00,
264,259.283275 ms,8.7 ¦Ìs,RX data,00,
265,259.294125 ms,8.7 ¦Ìs,RX data,00,
266,259.304975 ms,8.7 ¦Ìs,RX data,00,
267,259.315825 ms,8.7 ¦Ìs,RX data,00,
268,259.326675 ms,8.7 ¦Ìs,RX data,00,
269,259.337525 ms,8.7 ¦Ìs,RX data,00,
270,259.348375 ms,8.7 ¦Ìs,RX data,00,
271,259.359225 ms,8.7 ¦Ìs,RX data,00,
272,259.370075 ms,8.7 ¦Ìs,RX data,00,
273,259.461875 ms,8.7 ¦Ìs,RX data,00,
274,259.47275 ms,8.7 ¦Ìs,RX data,00,
275,259.483575 ms,8.7 ¦Ìs,RX data,00,
276,259.49445 ms,8.7 ¦Ìs,RX data,00,
277,259.505275 ms,8.7 ¦Ìs,RX data,00,
278,259.51615 ms,8.7 ¦Ìs,RX data,00,
279,259.526975 ms,8.7 ¦Ìs,RX data,00,
280,259.53785 ms,8.7 ¦Ìs,RX data,00,
281,259.548675 ms,8.7 ¦Ìs,RX data,00,
282,259.55955 ms,8.7 ¦Ìs,RX data,00,
283,259.65345 ms,8.7 ¦Ìs,RX data,00,
284,259.6643 ms,8.7 ¦Ìs,RX data,00,
285,259.67515 ms,8.7 ¦Ìs,RX data,00,
286,259.686 ms,8.7 ¦Ìs,RX data,00,
287,259.69685 ms,8.7 ¦Ìs,RX data,00,
288,259.7077 ms,8.7 ¦Ìs,RX data,00,
289,259.71855 ms,8.7 ¦Ìs,RX data,00,
290,259.7294 ms,8.7 ¦Ìs,RX data,00,
291,259.74025 ms,8.7 ¦Ìs,RX data,00,
292,259.7511 ms,8.7 ¦Ìs,RX data,00,
293,259.840075 ms,8.7 ¦Ìs,RX data,00,
294,259.850925 ms,8.7 ¦Ìs,RX data,00,
295,259.861775 ms,8.7 ¦Ìs,RX data,00,
296,259.872625 ms,8.7 ¦Ìs,RX data,00,
297,259.883475 ms,8.7 ¦Ìs,RX data,00,
298,259.894325 ms,8.7 ¦Ìs,RX data,00,
299,259.905175 ms,8.7 ¦Ìs,RX data,00,
300,259.916025 ms,8.7 ¦Ìs,RX data,00,
301,259.926875 ms,8.7 ¦Ìs,RX data,00,
302,259.937725 ms,8.7 ¦Ìs,RX data,00,
303,260.026825 ms,8.7 ¦Ìs,RX data,00,
304,260.0377 ms,8.7 ¦Ìs,RX data,00,
305,260.048525 ms,8.7 ¦Ìs,RX data,00,
306,260.0594 ms,8.7 ¦Ìs,RX data,00,
307,260.070225 ms,8.7 ¦Ìs,RX data,00,
308,260.0811 ms,8.7 ¦Ìs,RX data,00,
309,260.09195 ms,8.7 ¦Ìs,RX data,00,
310,260.1028 ms,8.7 ¦Ìs,RX data,00,
311,260.113625 ms,8.7 ¦Ìs,RX data,00,
312,260.1245 ms,8.7 ¦Ìs,RX data,00,
313,260.21935 ms,8.7 ¦Ìs,RX data,00,
314,260.2302 ms,8.7 ¦Ìs,RX data,00,
315,260.24105 ms,8.7 ¦Ìs,RX data,00,
316,260.2519 ms,8.7 ¦Ìs,RX data,00,
317,260.26275 ms,8.7 ¦Ìs,RX data,00,
318,260.273625 ms,8.7 ¦Ìs,RX data,00,
319,260.28445 ms,8.7 ¦Ìs,RX data,00,
320,260.295325 ms,8.7 ¦Ìs,RX data,00,
321,260.30615 ms,8.7 ¦Ìs,RX data,00,
322,260.317025 ms,8.7 ¦Ìs,RX data,00,
323,260.410125 ms,8.7 ¦Ìs,RX data,00,
324,260.420975 ms,8.7 ¦Ìs,RX data,00,
325,260.431825 ms,8.7 ¦Ìs,RX data,00,
326,260.442675 ms,8.7 ¦Ìs,RX data,00,
327,260.453525 ms,8.7 ¦Ìs,RX data,00,
328,260.464375 ms,8.7 ¦Ìs,RX data,00,
329,260.475225 ms,8.7 ¦Ìs,RX data,00,
330,260.486075 ms,8.7 ¦Ìs,RX data,00,
331,260.496925 ms,8.7 ¦Ìs,RX data,00,
332,260.507775 ms,8.7 ¦Ìs,RX data,00,
333,260.6002 ms,8.7 ¦Ìs,RX data,00,
334,260.61105 ms,8.7 ¦Ìs,RX data,00,
335,260.6219 ms,8.7 ¦Ìs,RX data,00,
336,260.63275 ms,8.7 ¦Ìs,RX data,00,
337,260.6436 ms,8.7 ¦Ìs,RX data,00,
338,260.65445 ms,8.7 ¦Ìs,RX data,00,
339,260.6653 ms,8.7 ¦Ìs,RX data,00,
340,260.67615 ms,8.7 ¦Ìs,RX data,00,
341,260.687 ms,8.7 ¦Ìs,RX data,00,
342,260.69785 ms,8.7 ¦Ìs,RX data,00,
343,260.787375 ms,8.7 ¦Ìs,RX data,00,
344,260.7982 ms,8.7 ¦Ìs,RX data,00,
345,260.809075 ms,8.7 ¦Ìs,RX data,00,
346,260.8199 ms,8.7 ¦Ìs,RX data,00,
347,260.830775 ms,8.7 ¦Ìs,RX data,00,
348,260.8416 ms,8.7 ¦Ìs,RX data,00,
349,260.852475 ms,8.7 ¦Ìs,RX data,00,
350,260.8633 ms,8.7 ¦Ìs,RX data,00,
351,260.874175 ms,8.7 ¦Ìs,RX data,00,
352,260.885 ms,8.7 ¦Ìs,RX data,00,
353,260.9784 ms,8.7 ¦Ìs,RX data,00,
354,260.98925 ms,8.7 ¦Ìs,RX data,00,
355,261.0001 ms,8.7 ¦Ìs,RX data,00,
356,261.01095 ms,8.7 ¦Ìs,RX data,00,
357,261.0218 ms,8.7 ¦Ìs,RX data,00,
358,261.03265 ms,8.7 ¦Ìs,RX data,00,
359,261.0435 ms,8.7 ¦Ìs,RX data,00,
360,261.05435 ms,8.7 ¦Ìs,RX data,00,
