Id,Time[ns],0:UART: RX/TX
3209,2464921060.00,11
3210,2464933000.00,00
3211,2464944930.00,3F
3212,2464956870.00,32
3213,2464968800.00,3E
3214,2464980740.00,02
3215,2464992670.00,C9
3216,2465004610.00,63
3217,2465016540.00,9A
3218,2465028480.00,28
3219,2465040410.00,50
3220,2465052350.00,38
3221,2465064280.00,83
3222,2465076220.00,13
3223,2465088150.00,2A
3224,2465100090.00,EC
3225,2465112020.00,04
3226,2465123960.00,AA
3227,2465135890.00,4F
3228,2465147830.00,F5
3229,2465159760.00,54
3230,2465171700.00,00
3231,2465183630.00,7D
3232,2465195570.00,19
3233,2465207500.00,23
3234,2465219440.00,00
3235,2465231370.00,99
3236,2465243310.00,1F
3237,2465255240.00,96
3238,2465267180.00,04
3239,2465279110.00,DF
3240,2465291050.00,FF
3241,2465302980.00,20
3242,2465314920.00,08
3243,2465326850.00,DB
3244,2465338790.00,FF
3245,2465350720.00,03
3246,2465362660.00,00
3247,2465374590.00,20
3248,2465386530.00,C8
3249,2465398460.00,F2
3250,2465410400.00,00
3251,2465422330.00,3F
3252,2465434270.00,A7
3253,2465446200.00,FF
3254,2465458140.00,7F
3255,2465470070.00,E6
3256,2465482010.00,FF
3257,2465493940.00,3F
3258,2465505880.00,0A
3259,2465517810.00,8A
3260,2465529750.00,3F
3261,2465541680.00,F3
3262,2465553620.00,00
3263,2465565550.00,1B
3264,2465577490.00,C8
3265,2465589420.00,FF
3266,2465601360.00,6B
3267,2465613290.00,4F
3268,2465625230.00,58
3269,2465637160.00,B5
3270,2465649100.00,62
3271,2465661030.00,13
3272,2465672970.00,80
3273,2465684900.00,58
3274,2465696840.00,00
3275,2465708770.00,01
3276,2465720710.00,00
3277,2465732640.00,02
3278,2465744580.00,0D
3279,2465756510.00,19
3280,2465768450.00,06
3281,2465780380.00,05
3282,2465792320.00,05
3283,2465804250.00,3B
3284,2465816190.00,00
3285,2465828120.00,06
3286,2465840060.00,00
3287,2465851990.00,5C
3288,2465863930.00,40
3289,2465875860.00,10
3290,2465887800.00,05
3291,2465899730.00,53
3292,2465911670.00,56
3293,2465923600.00,C4
3294,2465935540.00,04
3295,2465947470.00,B8
3296,2465959410.00,FE
3297,2465971340.00,20
3298,2465983280.00,36
3299,2465995210.00,84
3300,2466007150.00,E1
3301,2466019080.00,A9
3302,2466031020.00,36
3303,2466042950.00,E9
3304,2466054890.00,3C
3305,2466066820.00,18
3306,2466078760.00,00
3307,2466090690.00,23
3308,2466102630.00,34
3309,2466114560.00,C1
3310,2466126500.00,48
3311,2466138430.00,6F
3312,2466150370.00,36
3313,2468095090.00,B7
3314,2468107030.00,28
3315,2468118950.00,88
3316,2468130890.00,6F
3317,2468142830.00,C8
3318,2468154770.00,0E
3319,2468166690.00,7F
3320,2468178630.00,E6
3321,2468190570.00,04
3322,2468202510.00,AA
3323,2468214430.00,41
3324,2468226370.00,15
3325,2468238310.00,54
3326,2468250250.00,00
3327,2468262170.00,69
3328,2468274110.00,19
3329,2468286050.00,61
3330,2468297990.00,F7
3331,2468309910.00,BA
3332,2468321850.00,11
3333,2468333790.00,16
3334,2468345730.00,16
3335,2468357650.00,F5
3336,2468369590.00,F4
3337,2468381530.00,34
3338,2468393470.00,17
3339,2468405390.00,20
3340,2468417330.00,00
3341,2468429270.00,D5
3342,2468441210.00,FF
3343,2468453130.00,34
3344,2468465070.00,17
3345,2468477010.00,04
3346,2468488950.00,00
3347,2468500880.00,4E
3348,2468512810.00,BF
3349,2468524750.00,F6
3350,2468536690.00,7F
3351,2468548610.00,DC
3352,2468560550.00,FF
3353,2468572490.00,DF
3354,2468584430.00,0A
3355,2468596360.00,CF
3356,2468608290.00,FD
3357,2468620230.00,03
3358,2468632170.00,00
3359,2468644100.00,95
3360,2468656040.00,C5
3361,2468667970.00,FF
3362,2468679910.00,6B
3363,2468691840.00,A3
3364,2468703780.00,8C
3365,2468715710.00,B5
3366,2468727650.00,62
3367,2468739580.00,13
3368,2468751520.00,80
3369,2468763450.00,58
3370,2468775390.00,00
3371,2468787320.00,01
3372,2468799260.00,00
3373,2468811190.00,02
3374,2468823130.00,0F
3375,2468835060.00,19
3376,2468847000.00,06
3377,2468858930.00,05
3378,2468870870.00,05
3379,2468882800.00,27
3380,2468894740.00,00
3381,2468906670.00,06
3382,2468918610.00,00
3383,2468930540.00,5C
3384,2468942480.00,40
3385,2468954410.00,10
3386,2468966350.00,05
3387,2468978280.00,55
3388,2468990220.00,54
3389,2469002150.00,C4
3390,2469014090.00,04
3391,2469026020.00,75
3392,2469037960.00,50
3393,2469049890.00,20
3394,2469061830.00,37
3395,2469073760.00,EF
3396,2469085700.00,93
3397,2469097630.00,28
3398,2469109570.00,5F
3399,2469121500.00,90
3400,2469133440.00,19
3401,2469145370.00,16
3402,2469157310.00,00
3403,2469169240.00,76
3404,2469181180.00,6F
3405,2469193110.00,C0
3406,2469205050.00,48
3407,2469216980.00,D8
3408,2469228920.00,BF
3409,2469240850.00,B6
3410,2469252790.00,28
3411,2469264720.00,70
3412,2469276660.00,42
3413,2469288590.00,CF
3414,2469300530.00,00
3415,2469312460.00,AA
3416,2469324400.00,DE
3417,2469336330.00,04
3418,2469348270.00,AA
3419,2469360200.00,41
3420,2469372140.00,15
3421,2469384070.00,54
3422,2469396010.00,00
3423,2469407940.00,C5
3424,2469419880.00,19
3425,2469431810.00,87
3426,2469443750.00,F8
3427,2469455680.00,9B
3428,2469467620.00,12
3429,2469479550.00,B8
3430,2469491490.00,14
3431,2469503420.00,2F
3432,2469515360.00,F6
3433,2469527290.00,20
3434,2469539230.00,17
3435,2469551160.00,18
3436,2469563100.00,00
3437,2469575030.00,FF
3438,2469586970.00,FF
3439,2469598900.00,20
3440,2469610840.00,57
3441,2469622770.00,05
3442,2469634710.00,00
3443,2469646640.00,D2
3444,2469658580.00,50
3445,2469670510.00,D1
3446,2469682450.00,7F
3447,2469694380.00,59
3448,2469706320.00,FF
3449,2469718250.00,9F
3450,2469730190.00,0A
3451,2469742120.00,5A
3452,2469754060.00,FE
3453,2469765990.00,04
3454,2469777930.00,00
3455,2469789860.00,27
3456,2469801800.00,C5
3457,2469813730.00,FF
3458,2469825670.00,6B
3459,2469837600.00,05
3460,2469849540.00,3C
3461,2469861470.00,B5
3462,2469873410.00,62
3463,2469885340.00,13
3464,2469897280.00,80
3465,2469909210.00,58
3466,2469921150.00,00
3467,2469933080.00,01
3468,2469945020.00,00
3469,2469956950.00,02
3470,2469968890.00,10
3471,2469980820.00,19
3472,2469992760.00,06
3473,2470004690.00,05
3474,2470016630.00,05
3475,2470028560.00,3B
3476,2470040500.00,00
3477,2470052430.00,06
3478,2470064370.00,00
3479,2470076300.00,5C
3480,2470088240.00,40
3481,2470100170.00,10
3482,2470112110.00,05
3483,2470124040.00,56
3484,2470135980.00,56
3485,2470147910.00,C4
3486,2470159850.00,04
3487,2470171780.00,4B
3488,2470183720.00,6D
3489,2470195650.00,20
3490,2470207590.00,50
3491,2470219520.00,DB
3492,2470231460.00,EF
3493,2470243390.00,CD
3494,2470255330.00,81
3495,2470267260.00,85
3496,2470279200.00,D6
3497,2470291130.00,2E
3498,2470303070.00,00
3499,2470315000.00,D9
3500,2470326940.00,B5
3501,2470338870.00,33
3502,2470350810.00,F3
3503,2470362740.00,FA
3504,2470374680.00,77
3505,2470386610.00,57
3506,2470398550.00,27
3507,2470410480.00,AA
3508,2470422420.00,AF
3509,2470434350.00,31
3510,2470446290.00,89
3511,2470458220.00,35
3512,2470470160.00,F2
3513,2470482090.00,04
3514,2470494030.00,AA
3515,2470505960.00,41
3516,2470517900.00,15
3517,2470529830.00,54
3518,2470541770.00,00
3519,2470553700.00,40
3520,2470565640.00,22
3521,2470577570.00,AE
3522,2470589510.00,0A
3523,2470601440.00,BA
3524,2470613380.00,10
3525,2470625310.00,D8
3526,2470637250.00,14
3527,2470649180.00,88
3528,2470661120.00,0D
3529,2470673050.00,34
3530,2470684990.00,17
3531,2470696920.00,15
3532,2470708860.00,00
3533,2470720790.00,0A
3534,2470732730.00,00
3535,2470744660.00,34
3536,2470756600.00,97
3537,2470768530.00,FC
3538,2470780470.00,00
3539,2470792400.00,B3
3540,2470804340.00,E6
3541,2470816270.00,F4
3542,2470828210.00,7F
3543,2470840140.00,62
3544,2470852080.00,FF
3545,2470864010.00,DF
3546,2470875950.00,0A
3547,2470887880.00,33
3548,2470899820.00,40
3549,2470911750.00,FB
3550,2470923690.00,00
3551,2470935620.00,91
3552,2470947560.00,C2
3553,2470959490.00,FF
3554,2470971430.00,6B
3555,2470983360.00,A2
3556,2470995300.00,44
3557,2471007230.00,B5
3558,2471019170.00,62
3559,2471031100.00,13
3560,2471043040.00,80
3561,2471054970.00,58
3562,2471066910.00,00
3563,2471078840.00,01
3564,2471090780.00,00
3565,2471102710.00,02
3566,2471114650.00,13
3567,2471126580.00,19
3568,2471138520.00,09
3569,2473124850.00,08
3570,2473136770.00,0E
3571,2473148710.00,1D
3572,2473160650.00,00
3573,2473172590.00,06
3574,2473184510.00,00
3575,2473196450.00,5C
3576,2473208390.00,40
3577,2473220330.00,10
3578,2473232250.00,05
3579,2473244190.00,59
3580,2473256130.00,56
3581,2473268070.00,A4
3582,2473279990.00,08
3583,2473291930.00,15
3584,2473303870.00,75
3585,2473315810.00,22
3586,2473327730.00,5C
3587,2473339670.00,60
3588,2473351610.00,92
3589,2473363550.00,EA
3590,2473375470.00,3E
3591,2473387410.00,0D
3592,2473399350.00,2F
3593,2473411290.00,0A
3594,2473423220.00,00
3595,2473435160.00,4F
3596,2473447090.00,55
3597,2473459030.00,80
3598,2473470960.00,57
3599,2473482890.00,C1
3600,2473494830.00,53
3601,2473506770.00,8E
3602,2473518700.00,27
3603,2473530640.00,5B
3604,2473542570.00,E6
3605,2473554510.00,1D
3606,2473566440.00,03
3607,2473578380.00,CD
3608,2473590310.00,EE
3609,2473602250.00,04
3610,2473614180.00,AA
3611,2473626120.00,4F
3612,2473638050.00,F5
3613,2473649990.00,54
3614,2473661920.00,00
3615,2473673860.00,DD
3616,2473685790.00,25
3617,2473697730.00,B9
3618,2473709660.00,F4
3619,2473721600.00,DD
3620,2473733530.00,05
3621,2473745470.00,FF
3622,2473757400.00,23
3623,2473769340.00,A7
3624,2473781270.00,F1
3625,2473793210.00,52
3626,2473805140.00,08
3627,2473817080.00,0F
3628,2473829010.00,00
3629,2473840950.00,F5
3630,2473852880.00,FF
3631,2473864820.00,52
3632,2473876750.00,C8
3633,2473888690.00,FA
3634,2473900620.00,00
3635,2473912560.00,6D
3636,2473924490.00,78
3637,2473936430.00,45
3638,2473948360.00,02
3639,2473960300.00,55
3640,2473972230.00,0B
3641,2473984170.00,C0
3642,2473996100.00,0A
3643,2474008040.00,AB
3644,2474019970.00,F9
3645,2474031910.00,FA
3646,2474043840.00,00
3647,2474055780.00,3D
3648,2474067710.00,BE
3649,2474079650.00,FF
3650,2474091580.00,6B
3651,2474103520.00,8B
3652,2474115450.00,0D
3653,2474127390.00,B5
3654,2474139320.00,62
3655,2474151260.00,13
3656,2474163190.00,80
3657,2474175130.00,58
3658,2474187060.00,00
3659,2474199000.00,01
3660,2474210930.00,00
3661,2474222870.00,02
3662,2474234800.00,15
3663,2474246740.00,19
3664,2474258670.00,09
3665,2474270610.00,08
3666,2474282540.00,0E
3667,2474294480.00,1D
3668,2474306410.00,00
3669,2474318350.00,06
3670,2474330280.00,00
3671,2474342220.00,5C
3672,2474354150.00,40
3673,2474366090.00,10
3674,2474378020.00,05
3675,2474389960.00,5B
3676,2474401890.00,56
3677,2474413830.00,A4
3678,2474425760.00,08
3679,2474437700.00,9B
3680,2474449630.00,17
3681,2474461570.00,22
3682,2474473500.00,88
3683,2474485440.00,50
3684,2474497370.00,A4
3685,2474509310.00,E9
3686,2474521240.00,4C
3687,2474533180.00,E3
3688,2474545110.00,C6
3689,2474557050.00,10
3690,2474568980.00,00
3691,2474580920.00,B1
3692,2474592850.00,74
3693,2474604790.00,CC
3694,2474616720.00,AC
3695,2474628660.00,DB
3696,2474640590.00,D4
3697,2474652530.00,37
3698,2474664460.00,27
3699,2474676400.00,B8
3700,2474688330.00,91
3701,2474700270.00,2B
3702,2474712200.00,BD
3703,2474724140.00,10
3704,2474736070.00,E6
3705,2474748010.00,04
3706,2474759940.00,AA
3707,2474771880.00,4F
3708,2474783810.00,F5
3709,2474795750.00,54
3710,2474807680.00,00
3711,2474819620.00,2A
3712,2474831550.00,24
3713,2474843490.00,6F
3714,2474855420.00,0C
3715,2474867360.00,11
3716,2474879290.00,0D
3717,2474891230.00,BB
3718,2474903160.00,19
3719,2474915100.00,A8
3720,2474927030.00,0F
3721,2474938970.00,52
3722,2474950900.00,08
3723,2474962840.00,F8
3724,2474974770.00,FF
3725,2474986710.00,EB
3726,2474998640.00,FF
3727,2475010580.00,52
3728,2475022510.00,08
3729,2475034450.00,00
3730,2475046380.00,00
3731,2475058320.00,3C
3732,2475070250.00,7F
3733,2475082190.00,4B
3734,2475094120.00,7F
3735,2475106060.00,61
3736,2475117990.00,FF
3737,2475129930.00,DF
3738,2475141860.00,0A
3739,2475153800.00,BD
3740,2475165730.00,07
3741,2475177670.00,00
3742,2475189600.00,00
3743,2475201540.00,89
3744,2475213470.00,BF
3745,2475225410.00,FF
3746,2475237340.00,6B
3747,2475249280.00,0C
3748,2475261210.00,71
3749,2475273150.00,B5
3750,2475285080.00,62
3751,2475297020.00,13
3752,2475308950.00,80
3753,2475320890.00,58
3754,2475332820.00,00
3755,2475344760.00,01
3756,2475356690.00,00
3757,2475368630.00,02
3758,2475380560.00,18
3759,2475392500.00,19
3760,2475404430.00,06
3761,2475416370.00,05
3762,2475428300.00,05
3763,2475440240.00,3B
3764,2475452170.00,00
3765,2475464110.00,06
3766,2475476040.00,00
3767,2475487980.00,5C
3768,2475499910.00,40
3769,2475511850.00,10
3770,2475523780.00,05
3771,2475535720.00,5E
3772,2475547650.00,56
3773,2475559590.00,C4
3774,2475571520.00,04
3775,2475583460.00,D4
3776,2475595390.00,F1
3777,2475607330.00,20
3778,2475619260.00,52
3779,2475631200.00,52
3780,2475643130.00,3A
3781,2475655070.00,ED
3782,2475667000.00,F4
3783,2475678940.00,2C
3784,2475690870.00,C6
3785,2475702810.00,3D
3786,2475714740.00,00
3787,2475726680.00,D8
3788,2475738610.00,81
3789,2475750550.00,75
3790,2475762480.00,F3
3791,2475774420.00,31
3792,2475786350.00,8D
3793,2475798290.00,2C
3794,2475810220.00,27
3795,2475822160.00,1F
3796,2475834090.00,DB
3797,2475846030.00,3D
3798,2475857960.00,26
3799,2475869900.00,BE
3800,2475881830.00,F5
3801,2475893770.00,04
3802,2475905700.00,AA
3803,2475917640.00,41
3804,2475929570.00,15
3805,2475941510.00,54
3806,2475953440.00,00
3807,2475965380.00,26
3808,2475977310.00,23
3809,2475989250.00,7F
3810,2476001180.00,0A
3811,2476013120.00,6B
3812,2476025050.00,10
3813,2476036990.00,43
3814,2476048920.00,15
3815,2476060860.00,13
3816,2476072790.00,0D
3817,2476084730.00,34
3818,2476096660.00,17
3819,2476108600.00,0F
3820,2476120530.00,00
3821,2476132470.00,19
3822,2476144400.00,00
3823,2476156340.00,34
3824,2476168270.00,D7
3825,2478085270.00,F8
3826,2478097210.00,00
3827,2478109150.00,23
3828,2478121070.00,8C
3829,2478133010.00,7D
3830,2478144950.00,7E
3831,2478156890.00,1C
3832,2478168810.00,FA
3833,2478180750.00,DF
3834,2478192690.00,0A
3835,2478204630.00,2C
3836,2478216560.00,00
3837,2478228500.00,FA
3838,2478240430.00,00
3839,2478252370.00,35
3840,2478264290.00,C2
3841,2478276230.00,FF
3842,2478288170.00,6B
3843,2478300110.00,15
3844,2478312040.00,FE
3845,2478323970.00,B5
3846,2478335910.00,62
3847,2478347850.00,13
3848,2478359780.00,80
3849,2478371720.00,58
3850,2478383650.00,00
3851,2478395590.00,01
3852,2478407520.00,00
3853,2478419460.00,02
3854,2478431390.00,19
3855,2478443330.00,19
3856,2478455260.00,06
3857,2478467200.00,05
3858,2478479130.00,05
3859,2478491070.00,3B
3860,2478503000.00,00
3861,2478514940.00,06
3862,2478526870.00,00
3863,2478538810.00,5C
3864,2478550740.00,40
3865,2478562680.00,10
3866,2478574610.00,05
3867,2478586550.00,5F
3868,2478598480.00,56
3869,2478610420.00,C4
3870,2478622350.00,04
3871,2478634290.00,6A
3872,2478646220.00,98
3873,2478658160.00,20
3874,2478670090.00,24
3875,2478682030.00,25
3876,2478693960.00,4E
3877,2478705900.00,53
3878,2478717830.00,3A
3879,2478729770.00,BA
3880,2478741700.00,4B
3881,2478753640.00,15
3882,2478765570.00,00
3883,2478777510.00,A6
3884,2478789440.00,4B
3885,2478801380.00,5C
3886,2478813310.00,F3
3887,2478825250.00,CE
3888,2478837180.00,84
3889,2478849120.00,43
3890,2478861050.00,27
3891,2478872990.00,2B
3892,2478884920.00,CC
3893,2478896860.00,65
3894,2478908790.00,C1
3895,2478920730.00,DF
3896,2478932660.00,E7
3897,2478944600.00,04
3898,2478956530.00,AA
3899,2478968470.00,41
3900,2478980400.00,15
3901,2478992340.00,54
3902,2479004270.00,00
3903,2479016210.00,3D
3904,2479028140.00,22
3905,2479040080.00,E2
3906,2479052010.00,0A
3907,2479063950.00,B6
3908,2479075880.00,10
3909,2479087820.00,C6
3910,2479099750.00,14
3911,2479111690.00,2F
3912,2479123620.00,0E
3913,2479135560.00,34
3914,2479147490.00,17
3915,2479159430.00,14
3916,2479171360.00,00
3917,2479183300.00,04
3918,2479195230.00,00
3919,2479207170.00,34
3920,2479219100.00,57
3921,2479231040.00,02
3922,2479242970.00,00
3923,2479254910.00,E5
3924,2479266840.00,AB
3925,2479278780.00,04
3926,2479290710.00,00
3927,2479302650.00,1D
3928,2479314580.00,00
3929,2479326520.00,C0
3930,2479338450.00,0A
3931,2479350390.00,2C
3932,2479362320.00,00
3933,2479374260.00,02
3934,2479386190.00,00
3935,2479398130.00,63
3936,2479410060.00,C2
3937,2479422000.00,FF
3938,2479433930.00,6B
3939,2479445870.00,86
3940,2479457800.00,40
3941,2479469740.00,B5
3942,2479481670.00,62
3943,2479493610.00,13
3944,2479505540.00,80
3945,2479517480.00,58
3946,2479529410.00,00
3947,2479541350.00,01
3948,2479553280.00,00
3949,2479565220.00,02
3950,2479577150.00,1B
3951,2479589090.00,19
3952,2479601020.00,09
3953,2479612960.00,08
3954,2479624890.00,0D
3955,2479636830.00,27
3956,2479648760.00,00
3957,2479660700.00,06
3958,2479672630.00,00
3959,2479684570.00,5C
3960,2479696500.00,40
3961,2479708440.00,10
3962,2479720370.00,05
3963,2479732310.00,61
3964,2479744240.00,51
3965,2479756180.00,A4
3966,2479768110.00,08
3967,2479780050.00,11
3968,2479791980.00,AC
3969,2479803920.00,22
3970,2479815850.00,96
3971,2479827790.00,B1
3972,2479839720.00,66
3973,2479851660.00,7B
3974,2479863590.00,3E
3975,2479875530.00,9F
3976,2479887460.00,FC
3977,2479899400.00,1B
3978,2479911330.00,00
3979,2479923270.00,E1
3980,2479935200.00,4A
3981,2479947140.00,CC
3982,2479959070.00,AC
3983,2479971010.00,FE
3984,2479982940.00,82
3985,2479994880.00,37
3986,2480006810.00,27
3987,2480018750.00,16
3988,2480030680.00,DA
3989,2480042620.00,FC
3990,2480054550.00,DC
3991,2480066490.00,B2
3992,2480078420.00,EB
3993,2480090360.00,04
3994,2480102290.00,AA
3995,2480114230.00,4F
3996,2480126160.00,F5
3997,2480138100.00,54
3998,2480150030.00,00
3999,2480161970.00,7A
4000,2480173900.00,24
4001,2480185840.00,E2
4002,2480197770.00,0C
4003,2480209710.00,61
4004,2480221640.00,0D
4005,2480233580.00,69
4006,2480245510.00,19
4007,2480257450.00,7C
4008,2480269380.00,10
4009,2480281320.00,20
4010,2480293250.00,08
4011,2480305190.00,04
4012,2480317120.00,00
4013,2480329060.00,E1
4014,2480340990.00,FF
4015,2480352930.00,20
4016,2480364860.00,48
4017,2480376800.00,00
4018,2480388730.00,00
4019,2480400670.00,7D
4020,2480412600.00,8E
4021,2480424540.00,37
4022,2480436470.00,7F
4023,2480448410.00,28
4024,2480460340.00,FD
4025,2480472280.00,3F
4026,2480484210.00,0A
4027,2480496150.00,FD
4028,2480508080.00,47
4029,2480520020.00,00
4030,2480531950.00,00
4031,2480543890.00,27
4032,2480555820.00,BF
4033,2480567760.00,FF
4034,2480579690.00,6B
4035,2480591630.00,E2
4036,2480603560.00,CE
4037,2480615500.00,B5
4038,2480627430.00,62
4039,2480639370.00,13
4040,2480651300.00,80
4041,2480663240.00,58
4042,2480675170.00,00
4043,2480687110.00,01
4044,2480699040.00,00
4045,2480710980.00,02
4046,2480722910.00,1D
4047,2480734850.00,19
4048,2480746780.00,09
4049,2480758720.00,08
4050,2480770650.00,0C
4051,2480782590.00,3B
4052,2480794520.00,00
4053,2480806460.00,06
4054,2480818390.00,00
4055,2480830330.00,5C
4056,2480842260.00,40
4057,2480854200.00,10
4058,2480866130.00,05
4059,2480878070.00,63
4060,2480890000.00,4D
4061,2480901940.00,A4
4062,2480913870.00,08
4063,2480925810.00,48
4064,2480937740.00,00
4065,2480949680.00,22
4066,2480961610.00,96
4067,2480973550.00,40
4068,2480985480.00,88
4069,2480997420.00,7D
4070,2481009350.00,F2
4071,2481021290.00,50
4072,2481033220.00,ED
4073,2481045160.00,26
4074,2481057090.00,00
4075,2481069030.00,DF
4076,2481080960.00,F7
4077,2481092900.00,45
4078,2481104830.00,57
4079,2481116770.00,A9
4080,2481128700.00,31
4081,2483119950.00,10
4082,2483131890.00,27
4083,2483143830.00,C7
4084,2483155750.00,6C
4085,2483167690.00,8E
4086,2483179630.00,51
4087,2483191570.00,8A
4088,2483203500.00,DD
4089,2483215430.00,04
4090,2483227370.00,AA
4091,2483239310.00,4F
4092,2483251240.00,F5
4093,2483263170.00,54
4094,2483275110.00,00
4095,2483287050.00,5B
4096,2483298980.00,27
4097,2483310920.00,3D
4098,2483322850.00,F4
4099,2483334790.00,C3
4100,2483346720.00,05
4101,2483358660.00,B6
4102,2483370590.00,23
4103,2483382530.00,1E
4104,2483394460.00,F1
4105,2483406400.00,F8
4106,2483418330.00,07
4107,2483430270.00,1F
4108,2483442200.00,00
4109,2483454140.00,DB
4110,2483466070.00,FF
4111,2483478010.00,F8
4112,2483489940.00,07
4113,2483501880.00,FC
4114,2483513810.00,00
4115,2483525750.00,BF
4116,2483537680.00,D1
4117,2483549620.00,DD
4118,2483561550.00,7F
4119,2483573490.00,0E
4120,2483585420.00,FF
4121,2483597360.00,BF
4122,2483609290.00,09
4123,2483621230.00,3F
4124,2483633160.00,B9
4125,2483645100.00,FB
4126,2483657030.00,00
4127,2483668970.00,4C
4128,2483680900.00,BD
4129,2483692840.00,FF
4130,2483704770.00,6B
4131,2483716710.00,E8
4132,2483728640.00,CC
4133,2483740580.00,B5
4134,2483752510.00,62
4135,2483764450.00,13
4136,2483776380.00,80
4137,2483788320.00,58
4138,2483800250.00,00
4139,2483812190.00,01
4140,2483824120.00,00
4141,2483836060.00,02
4142,2483847990.00,1E
4143,2483859930.00,19
4144,2483871860.00,09
4145,2483883800.00,08
4146,2483895730.00,0E
4147,2483907670.00,1D
4148,2483919600.00,00
4149,2483931540.00,06
4150,2483943470.00,00
4151,2483955410.00,5C
4152,2483967340.00,40
4153,2483979280.00,10
4154,2483991210.00,05
4155,2484003150.00,64
4156,2484015080.00,56
4157,2484027020.00,A4
4158,2484038950.00,08
4159,2484050890.00,39
4160,2484062820.00,FD
4161,2484074760.00,22
4162,2484086690.00,D1
4163,2484098630.00,00
4164,2484110560.00,14
4165,2484122500.00,5D
4166,2484134430.00,2F
4167,2484146370.00,85
4168,2484158300.00,A2
4169,2484170240.00,1D
4170,2484182170.00,00
4171,2484194110.00,39
4172,2484206040.00,22
4173,2484217980.00,E3
4174,2484229910.00,AC
4175,2484241850.00,C5
4176,2484253780.00,A7
4177,2484265720.00,20
4178,2484277650.00,27
4179,2484289590.00,08
4180,2484301520.00,97
4181,2484313460.00,7C
4182,2484325390.00,1A
4183,2484337330.00,5E
4184,2484349260.00,F4
4185,2484361200.00,04
4186,2484373130.00,AA
4187,2484385070.00,4F
4188,2484397000.00,F5
4189,2484408940.00,54
4190,2484420870.00,00
4191,2484432810.00,FE
4192,2484444740.00,25
4193,2484456680.00,FB
4194,2484468610.00,0D
4195,2484480550.00,2C
4196,2484492480.00,0C
4197,2484504420.00,95
4198,2484516350.00,1A
4199,2484528290.00,19
4200,2484540220.00,12
4201,2484552160.00,52
4202,2484564090.00,08
4203,2484576030.00,37
4204,2484587960.00,00
4205,2484599900.00,E7
4206,2484611830.00,FF
4207,2484623770.00,52
4208,2484635700.00,08
4209,2484647640.00,00
4210,2484659570.00,00
4211,2484671510.00,8B
4212,2484683440.00,D2
4213,2484695380.00,D2
4214,2484707310.00,7F
4215,2484719250.00,AB
4216,2484731180.00,F4
4217,2484743120.00,DF
4218,2484755050.00,0A
4219,2484766990.00,BD
4220,2484778920.00,07
4221,2484790860.00,00
4222,2484802790.00,00
4223,2484814730.00,2A
4224,2484826660.00,BE
4225,2484838600.00,FF
4226,2484850530.00,6B
4227,2484862470.00,4F
4228,2484874400.00,71
4229,2484886340.00,B5
4230,2484898270.00,62
4231,2484910210.00,13
4232,2484922140.00,80
4233,2484934080.00,58
4234,2484946010.00,00
4235,2484957950.00,01
4236,2484969880.00,00
4237,2484981820.00,02
4238,2484993750.00,24
4239,2485005690.00,19
4240,2485017620.00,09
4241,2485029560.00,08
4242,2485041490.00,0E
4243,2485053430.00,1D
4244,2485065360.00,00
4245,2485077300.00,06
4246,2485089230.00,00
4247,2485101170.00,5C
4248,2485113100.00,40
4249,2485125040.00,10
4250,2485136970.00,05
4251,2485148910.00,6A
4252,2485160840.00,56
4253,2485172780.00,A4
4254,2485184710.00,08
4255,2485196650.00,6B
4256,2485208580.00,C5
4257,2485220520.00,22
4258,2485232450.00,01
4259,2485244390.00,89
4260,2485256320.00,01
4261,2485268260.00,DB
4262,2485280190.00,7A
4263,2485292130.00,2F
4264,2485304060.00,8B
4265,2485316000.00,0F
4266,2485327930.00,00
4267,2485339870.00,DC
4268,2485351800.00,56
4269,2485363740.00,3C
4270,2485375670.00,02
4271,2485387610.00,5C
4272,2485399540.00,9D
4273,2485411480.00,BA
4274,2485423410.00,28
4275,2485435350.00,FC
4276,2485447280.00,A8
4277,2485459220.00,E6
4278,2485471150.00,B9
4279,2485483090.00,54
4280,2485495020.00,D4
4281,2485506960.00,04
4282,2485518890.00,AA
4283,2485530830.00,4F
4284,2485542760.00,F5
4285,2485554700.00,54
4286,2485566630.00,00
4287,2485578570.00,8F
4288,2485590500.00,19
4289,2485602440.00,07
4290,2485614370.00,01
4291,2485626310.00,F4
4292,2485638240.00,20
4293,2485650180.00,83
4294,2485662110.00,02
4295,2485674050.00,94
4296,2485685980.00,01
4297,2485697920.00,52
4298,2485709850.00,08
4299,2485721790.00,14
4300,2485733720.00,00
4301,2485745660.00,16
4302,2485757590.00,00
4303,2485769530.00,52
4304,2485781460.00,48
4305,2485793400.00,05
4306,2485805330.00,00
4307,2485817270.00,F6
4308,2485829200.00,50
4309,2485841140.00,8A
4310,2485853070.00,7F
4311,2485865010.00,88
4312,2485876940.00,FE
4313,2485888880.00,DF
4314,2485900810.00,0A
4315,2485912750.00,6F
4316,2485924680.00,BF
4317,2485936620.00,04
4318,2485948550.00,00
4319,2485960490.00,69
4320,2485972420.00,C8
4321,2485984360.00,FF
4322,2485996290.00,6B
4323,2486008230.00,0D
4324,2486020160.00,19
4325,2486032100.00,B5
4326,2486044030.00,62
4327,2486055970.00,13
4328,2486067900.00,80
4329,2486079840.00,58
4330,2486091770.00,00
4331,2486103710.00,01
