Index,Start,Time,Type,Data,
276,1.07023 s,8.7 ¦Ìs,RX data,01,
277,1.070242 s,8.7 ¦Ìs,RX data,00,
278,1.070253 s,8.7 ¦Ìs,RX data,01,
279,1.070265 s,8.7 ¦Ìs,RX data,01,
280,1.070277 s,8.7 ¦Ìs,RX data,01,
281,1.070282 s,8.7 ¦Ìs,TX data,B5,
282,1.070289 s,8.7 ¦Ìs,RX data,00,
283,1.070293 s,8.7 ¦Ìs,TX data,62,
284,1.070301 s,8.7 ¦Ìs,RX data,00,
285,1.070304 s,8.7 ¦Ìs,TX data,05,
286,1.070313 s,8.7 ¦Ìs,RX data,00,
287,1.070315 s,8.7 ¦Ìs,TX data,01,
288,1.070325 s,8.7 ¦Ìs,RX data,00,
289,1.070326 s,8.7 ¦Ìs,TX data,02,
290,1.070337 s,8.7 ¦Ìs,TX data,00,
291,1.070337 s,8.7 ¦Ìs,RX data,00,
292,1.070348 s,8.7 ¦Ìs,TX data,06,
293,1.070349 s,8.7 ¦Ìs,RX data,01,
294,1.070358 s,8.7 ¦Ìs,TX data,8A,
295,1.070361 s,8.7 ¦Ìs,RX data,01,
296,1.070369 s,8.7 ¦Ìs,TX data,98,
297,1.070372 s,8.7 ¦Ìs,RX data,02,
298,1.07038 s,8.7 ¦Ìs,TX data,C1,
299,1.070384 s,8.7 ¦Ìs,RX data,04,
300,1.070396 s,8.7 ¦Ìs,RX data,08,
301,1.070408 s,8.7 ¦Ìs,RX data,00,
302,1.07042 s,8.7 ¦Ìs,RX data,01,
303,1.070432 s,8.7 ¦Ìs,RX data,00,
304,1.070444 s,8.7 ¦Ìs,RX data,01,
305,1.070456 s,8.7 ¦Ìs,RX data,01,
306,1.070468 s,8.7 ¦Ìs,RX data,03,
307,1.070479 s,8.7 ¦Ìs,RX data,08,
308,1.070491 s,8.7 ¦Ìs,RX data,13,
309,1.070503 s,8.7 ¦Ìs,RX data,00,
310,1.070515 s,8.7 ¦Ìs,RX data,01,
311,1.070527 s,8.7 ¦Ìs,RX data,00,
312,1.070539 s,8.7 ¦Ìs,RX data,01,
313,1.070551 s,8.7 ¦Ìs,RX data,01,
314,1.070563 s,8.7 ¦Ìs,RX data,05,
315,1.070575 s,8.7 ¦Ìs,RX data,00,
316,1.070587 s,8.7 ¦Ìs,RX data,00,
317,1.070599 s,8.7 ¦Ìs,RX data,00,
318,1.07061 s,8.7 ¦Ìs,RX data,01,
319,1.070622 s,8.7 ¦Ìs,RX data,00,
320,1.070634 s,8.7 ¦Ìs,RX data,01,
321,1.070646 s,8.7 ¦Ìs,RX data,01,
322,1.070658 s,8.7 ¦Ìs,RX data,06,
323,1.07067 s,8.7 ¦Ìs,RX data,08,
324,1.070682 s,8.7 ¦Ìs,RX data,10,
325,1.070694 s,8.7 ¦Ìs,RX data,00,
326,1.070706 s,8.7 ¦Ìs,RX data,00,
327,1.070717 s,8.7 ¦Ìs,RX data,00,
328,1.070729 s,8.7 ¦Ìs,RX data,01,
329,1.070741 s,8.7 ¦Ìs,RX data,01,
330,1.070753 s,8.7 ¦Ìs,RX data,16,
331,1.070765 s,8.7 ¦Ìs,RX data,50,
332,1.070968 s,8.7 ¦Ìs,TX data,B5,
333,1.070979 s,8.7 ¦Ìs,TX data,62,
334,1.07099 s,8.7 ¦Ìs,TX data,05,
335,1.071001 s,8.7 ¦Ìs,TX data,01,
336,1.071012 s,8.7 ¦Ìs,TX data,02,
337,1.071022 s,8.7 ¦Ìs,TX data,00,
338,1.071033 s,8.7 ¦Ìs,TX data,06,
339,1.071044 s,8.7 ¦Ìs,TX data,3E,
340,1.071055 s,8.7 ¦Ìs,TX data,4C,
341,1.071066 s,8.7 ¦Ìs,TX data,75,
342,1.081094 s,8.7 ¦Ìs,RX data,B5,
343,1.081105 s,8.7 ¦Ìs,RX data,62,
344,1.081117 s,8.7 ¦Ìs,RX data,06,
345,1.081129 s,8.7 ¦Ìs,RX data,04,
346,1.081141 s,8.7 ¦Ìs,RX data,04,
347,1.081153 s,8.7 ¦Ìs,RX data,00,
348,1.081165 s,8.7 ¦Ìs,RX data,00,
349,1.081177 s,8.7 ¦Ìs,RX data,00,
350,1.081189 s,8.7 ¦Ìs,RX data,08,
351,1.081201 s,8.7 ¦Ìs,RX data,00,
352,1.081213 s,8.7 ¦Ìs,RX data,16,
353,1.081224 s,8.7 ¦Ìs,RX data,74,
354,1.090775 s,8.7 ¦Ìs,RX data,B5,
355,1.090787 s,8.7 ¦Ìs,RX data,62,
356,1.090799 s,8.7 ¦Ìs,RX data,06,
357,1.090811 s,8.7 ¦Ìs,RX data,01,
358,1.090823 s,8.7 ¦Ìs,RX data,08,
359,1.090834 s,8.7 ¦Ìs,RX data,00,
360,1.090846 s,8.7 ¦Ìs,RX data,0D,
361,1.090858 s,8.7 ¦Ìs,RX data,01,
362,1.09087 s,8.7 ¦Ìs,RX data,00,
363,1.090882 s,8.7 ¦Ìs,RX data,01,
364,1.090894 s,8.7 ¦Ìs,RX data,00,
365,1.090906 s,8.7 ¦Ìs,RX data,00,
366,1.090918 s,8.7 ¦Ìs,RX data,00,
367,1.09093 s,8.7 ¦Ìs,RX data,00,
368,1.090942 s,8.7 ¦Ìs,RX data,1E,
369,1.090953 s,8.7 ¦Ìs,RX data,17,
370,1.091178 s,8.7 ¦Ìs,TX data,B5,
371,1.091189 s,8.7 ¦Ìs,TX data,62,
372,1.0912 s,8.7 ¦Ìs,TX data,05,
373,1.091211 s,8.7 ¦Ìs,TX data,01,
374,1.091222 s,8.7 ¦Ìs,TX data,02,
375,1.091232 s,8.7 ¦Ìs,TX data,00,
376,1.091243 s,8.7 ¦Ìs,TX data,06,
377,1.091254 s,8.7 ¦Ìs,TX data,01,
378,1.091265 s,8.7 ¦Ìs,TX data,0F,
379,1.091276 s,8.7 ¦Ìs,TX data,38,
380,1.195746 s,8.7 ¦Ìs,RX data,B5,
381,1.195758 s,8.7 ¦Ìs,RX data,62,
382,1.19577 s,8.7 ¦Ìs,RX data,06,
383,1.195782 s,8.7 ¦Ìs,RX data,01,
384,1.195794 s,8.7 ¦Ìs,RX data,08,
385,1.195806 s,8.7 ¦Ìs,RX data,00,
386,1.195818 s,8.7 ¦Ìs,RX data,0D,
387,1.19583 s,8.7 ¦Ìs,RX data,01,
388,1.195842 s,8.7 ¦Ìs,RX data,00,
389,1.195853 s,8.7 ¦Ìs,RX data,01,
390,1.195865 s,8.7 ¦Ìs,RX data,00,
391,1.195877 s,8.7 ¦Ìs,RX data,00,
392,1.195889 s,8.7 ¦Ìs,RX data,00,
393,1.195901 s,8.7 ¦Ìs,RX data,00,
