Index,Start,Time,Type,Data,
205,1.143014 s,8.7 ¦Ìs,TX data,00,
206,1.143025 s,8.7 ¦Ìs,TX data,06,
207,1.143036 s,8.7 ¦Ìs,TX data,8A,
208,1.143047 s,8.7 ¦Ìs,TX data,98,
209,1.143058 s,8.7 ¦Ìs,TX data,C1,
210,1.162406 s,8.7 ¦Ìs,RX data,B5,
211,1.162418 s,8.7 ¦Ìs,RX data,62,
212,1.16243 s,8.7 ¦Ìs,RX data,06,
213,1.162442 s,8.7 ¦Ìs,RX data,8A,
214,1.162454 s,8.7 ¦Ìs,RX data,0E,
215,1.162466 s,8.7 ¦Ìs,RX data,00,
216,1.162478 s,8.7 ¦Ìs,RX data,00,
217,1.16249 s,8.7 ¦Ìs,RX data,01,
218,1.162501 s,8.7 ¦Ìs,RX data,00,
219,1.162513 s,8.7 ¦Ìs,RX data,00,
220,1.162525 s,8.7 ¦Ìs,RX data,01,
221,1.162537 s,8.7 ¦Ìs,RX data,00,
222,1.162549 s,8.7 ¦Ìs,RX data,74,
223,1.162561 s,8.7 ¦Ìs,RX data,10,
224,1.162573 s,8.7 ¦Ìs,RX data,01,
225,1.162585 s,8.7 ¦Ìs,RX data,02,
226,1.162597 s,8.7 ¦Ìs,RX data,00,
227,1.162609 s,8.7 ¦Ìs,RX data,74,
228,1.16262 s,8.7 ¦Ìs,RX data,10,
229,1.162632 s,8.7 ¦Ìs,RX data,00,
230,1.162644 s,8.7 ¦Ìs,RX data,AB,
231,1.162656 s,8.7 ¦Ìs,RX data,29,
232,1.162854 s,8.7 ¦Ìs,TX data,B5,
233,1.162865 s,8.7 ¦Ìs,TX data,62,
234,1.162876 s,8.7 ¦Ìs,TX data,05,
235,1.162887 s,8.7 ¦Ìs,TX data,01,
236,1.162898 s,8.7 ¦Ìs,TX data,02,
237,1.162909 s,8.7 ¦Ìs,TX data,00,
238,1.16292 s,8.7 ¦Ìs,TX data,06,
239,1.16293 s,8.7 ¦Ìs,TX data,8A,
240,1.162941 s,8.7 ¦Ìs,TX data,98,
241,1.162952 s,8.7 ¦Ìs,TX data,C1,
242,1.182411 s,8.7 ¦Ìs,RX data,B5,
243,1.182423 s,8.7 ¦Ìs,RX data,62,
244,1.182435 s,8.7 ¦Ìs,RX data,06,
245,1.182447 s,8.7 ¦Ìs,RX data,8A,
