Id,Time[ns],0:UART: RX/TX
1093,2390698250.00,39
1094,2390709100.00,2E
1095,2390719950.00,39
1096,2390730750.00,39
1097,2390741600.00,2C
1098,2390752500.00,39
1099,2390763300.00,39
1100,2390774150.00,2E
1101,2390785000.00,39
1102,2390795850.00,39
1103,2390806700.00,2C
1104,2390817550.00,31
1105,2390828400.00,2A
1106,2390839250.00,33
1107,2390850100.00,33
1108,2390860950.00,0D
1109,2390871800.00,0A
1110,2390882650.00,24
1111,2390893500.00,47
1112,2390904350.00,4E
1113,2390915200.00,47
1114,2390926050.00,53
1115,2390936900.00,41
1116,2390947750.00,2C
1117,2390958550.00,41
1118,2390969400.00,2C
1119,2390980250.00,31
1120,2390991100.00,2C
1121,2391001950.00,2C
1122,2391012800.00,2C
1123,2391023650.00,2C
1124,2391034500.00,2C
1125,2391045350.00,2C
1126,2391056200.00,2C
1127,2391067050.00,2C
1128,2391077900.00,2C
1129,2391088750.00,2C
1130,2391099600.00,2C
1131,2391110450.00,2C
1132,2391121300.00,2C
1133,2391132150.00,39
1134,2391143000.00,39
1135,2391153800.00,2E
1136,2391164700.00,39
1137,2391175500.00,39
1138,2391186350.00,2C
1139,2391197200.00,39
1140,2391208050.00,39
1141,2391218900.00,2E
1142,2391229750.00,39
1143,2391240600.00,39
1144,2391251450.00,2C
1145,2391262300.00,39
1146,2391273150.00,39
1147,2391284000.00,2E
1148,2391294850.00,39
1149,2391305700.00,39
1150,2391316550.00,2C
1151,2391327400.00,33
1152,2391338250.00,2A
1153,2391349100.00,33
1154,2391359950.00,31
1155,2391370750.00,0D
1156,2391381600.00,0A
1157,2391392500.00,24
1158,2391403300.00,47
1159,2391414150.00,4E
1160,2391425000.00,47
1161,2391435850.00,53
1162,2391446700.00,41
1163,2391457550.00,2C
1164,2391468400.00,41
1165,2391479250.00,2C
1166,2391490100.00,31
1167,2391500950.00,2C
1168,2391511800.00,2C
1169,2391522650.00,2C
1170,2391533500.00,2C
1171,2391544350.00,2C
1172,2391555200.00,2C
1173,2391566050.00,2C
1174,2391576900.00,2C
1175,2391587750.00,2C
1176,2391598550.00,2C
1177,2391609400.00,2C
1178,2391620250.00,2C
1179,2391631100.00,2C
1180,2391641950.00,39
1181,2391652800.00,39
1182,2391663650.00,2E
