Id,Time[ns],0:UART: RX/TX
30640,15163976890.00,00
30641,15163987740.00,00
30642,15163998600.00,00
30643,15164009440.00,00
30644,15164020290.00,00
30645,15164031130.00,00
30646,15164041970.00,00
30647,15164052830.00,00
30648,15164063680.00,00
30649,15164074520.00,00
30650,15164085370.00,00
30651,15164096230.00,00
30652,15164107070.00,A3
30653,15164117910.00,42
30654,15349393970.00,B5
30655,15349404810.00,62
30656,15349415660.00,02
30657,15349426520.00,15
30658,15349437360.00,10
30659,15349448210.00,00
30660,15349459050.00,9A
30661,15349469890.00,99
30662,15349480750.00,99
30663,15349491590.00,99
30664,15349502440.00,99
30665,15349513280.00,99
30666,15349524140.00,29
30667,15349534990.00,40
30668,15349545830.00,00
30669,15349556670.00,00
30670,15349567530.00,12
30671,15349578380.00,00
30672,15349589220.00,00
30673,15349600070.00,01
30674,15349610920.00,98
30675,15349621770.00,34
30676,15349632610.00,06
30677,15349643450.00,FD
30678,15357852070.00,B5
30679,15357862940.00,62
30680,15357873780.00,01
30681,15357884630.00,07
30682,15357895470.00,5C
30683,15357906310.00,00
30684,15357917170.00,C8
30685,15357928010.00,32
30686,15357938860.00,00
30687,15357949700.00,00
30688,15357960560.00,E5
30689,15357971410.00,07
30690,15357982250.00,03
30691,15357993090.00,07
30692,15358003950.00,00
30693,15358014800.00,00
30694,15358025640.00,0D
30695,15358036490.00,F0
30696,15358047340.00,FF
30697,15358058190.00,FF
30698,15358069030.00,FF
30699,15358079870.00,FF
30700,15358090730.00,00
30701,15358101580.00,00
30702,15358112420.00,00
30703,15358123270.00,00
30704,15358134110.00,00
30705,15358144970.00,00
30706,15358155810.00,24
30707,15358166660.00,00
30708,15358177500.00,00
30709,15358188360.00,00
30710,15358199210.00,00
30711,15358210050.00,00
30712,15358220890.00,00
30713,15358231750.00,00
30714,15358242590.00,00
30715,15358253440.00,00
30716,15358264280.00,00
30717,15358275140.00,00
30718,15358285990.00,00
30719,15358296830.00,00
30720,15358307670.00,98
30721,15358318530.00,BD
30722,15358329370.00,FF
30723,15358340220.00,FF
30724,15358351060.00,FF
30725,15358361910.00,FF
30726,15358372770.00,FF
30727,15358383610.00,FF
30728,15358394450.00,00
30729,15358405300.00,CD
30730,15358416160.00,84
30731,15358427000.00,DF
30732,15358437840.00,00
30733,15358448690.00,00
30734,15358459550.00,00
30735,15358470390.00,00
30736,15358481240.00,00
30737,15358492080.00,00
30738,15358502940.00,00
30739,15358513780.00,00
30740,15358524630.00,00
30741,15358535470.00,00
30742,15358546310.00,00
30743,15358557170.00,00
30744,15358568020.00,00
30745,15358578860.00,00
30746,15358589710.00,00
30747,15358600570.00,00
30748,15358611410.00,00
30749,15358622250.00,00
30750,15358633090.00,00
30751,15358643950.00,00
30752,15358654800.00,58
30753,15358665640.00,3E
30754,15358676490.00,0F
30755,15358687350.00,00
30756,15358698190.00,80
30757,15358709030.00,A8
30758,15358719880.00,12
30759,15358730740.00,01
30760,15358741580.00,0F
30761,15358752420.00,27
30762,15358763270.00,00
30763,15358774110.00,00
30764,15358784970.00,5C
30765,15358795810.00,40
30766,15358806660.00,56
30767,15358817500.00,2F
30768,15358828370.00,00
30769,15358839210.00,00
30770,15358850050.00,00
30771,15358860890.00,00
30772,15358871750.00,00
30773,15358882600.00,00
30774,15358893440.00,00
30775,15358904280.00,00
30776,15358915140.00,27
30777,15358925990.00,F6
30778,15358936830.00,B5
30779,15358947670.00,62
30780,15358958530.00,01
30781,15358969380.00,02
30782,15358980220.00,1C
30783,15358991070.00,00
30784,15359001910.00,C8
30785,15359012770.00,32
30786,15359023610.00,00
30787,15359034460.00,00
30788,15359045300.00,00
30789,15359056160.00,00
30790,15359067000.00,00
30791,15359077850.00,00
30792,15359088690.00,00
30793,15359099550.00,00
30794,15359110390.00,00
30795,15359121240.00,00
30796,15359132080.00,00
30797,15359142940.00,00
30798,15359153790.00,00
30799,15359164630.00,00
30800,15359175470.00,98
30801,15359186310.00,BD
30802,15359197170.00,FF
30803,15359208020.00,FF
30804,15359218860.00,FF
30805,15359229700.00,FF
30806,15359240560.00,FF
30807,15359251410.00,FF
30808,15359262250.00,00
30809,15359273100.00,CD
30810,15359283950.00,84
30811,15359294800.00,DF
30812,15359305640.00,98
30813,15359316490.00,2C
30814,15359327350.00,B5
30815,15359338190.00,62
30816,15359349030.00,01
30817,15359359880.00,12
30818,15359370740.00,24
30819,15359381580.00,00
30820,15359392430.00,C8
30821,15359403270.00,32
30822,15359414110.00,00
30823,15359424970.00,00
30824,15359435810.00,00
30825,15359446660.00,00
30826,15359457500.00,00
30827,15359468360.00,00
30828,15359479210.00,00
30829,15359490050.00,00
30830,15359500890.00,00
30831,15359511750.00,00
30832,15359522600.00,00
30833,15359533440.00,00
30834,15359544290.00,00
30835,15359555150.00,00
30836,15359565990.00,00
30837,15359576830.00,00
30838,15359587670.00,00
30839,15359598530.00,00
30840,15359609380.00,00
30841,15359620220.00,00
30842,15359631070.00,00
30843,15359641910.00,00
30844,15359652770.00,00
30845,15359663610.00,00
30846,15359674460.00,00
30847,15359685300.00,00
30848,15359696160.00,3C
30849,15359707000.00,86
30850,15359717850.00,01
30851,15359728690.00,00
30852,15359739550.00,80
30853,15359750390.00,A8
30854,15359761240.00,12
30855,15359772080.00,01
30856,15359782940.00,2F
30857,15359793790.00,E1
30858,15359804630.00,B5
30859,15359815470.00,62
30860,15359826310.00,01
30861,15359837170.00,35
30862,15359848020.00,08
30863,15359858860.00,00
30864,15359869710.00,C8
30865,15359880570.00,32
30866,15359891410.00,00
30867,15359902250.00,00
30868,15359913100.00,01
30869,15359923960.00,00
30870,15359934800.00,00
30871,15359945650.00,00
30872,15359956490.00,39
30873,15359967350.00,45
30874,15359978190.00,B5
30875,15359989030.00,62
30876,15359999880.00,01
30877,15360010740.00,03
30878,15360021580.00,10
30879,15360032430.00,00
30880,15360043270.00,C8
30881,15360054110.00,32
30882,15360064970.00,00
30883,15360075820.00,00
30884,15360086660.00,00
30885,15360097510.00,40
30886,15360108360.00,00
30887,15360119210.00,08
30888,15360130050.00,00
30889,15360140890.00,00
30890,15360151750.00,00
30891,15360162600.00,00
30892,15360173440.00,DC
30893,15360184290.00,32
30894,15360195150.00,00
30895,15360205990.00,00
30896,15360216830.00,64
30897,15360227670.00,E9
30898,15360238530.00,B5
30899,15360249380.00,62
30900,15360260220.00,01
30901,15360271070.00,04
30902,15360281910.00,12
30903,15360292770.00,00
30904,15360303610.00,C8
30905,15360314460.00,32
30906,15360325300.00,00
30907,15360336160.00,00
30908,15360347010.00,0F
30909,15360357850.00,27
30910,15360368690.00,0F
30911,15360379550.00,27
30912,15360390390.00,0F
30913,15360401240.00,27
30914,15360412080.00,0F
30915,15360422940.00,27
30916,15360433790.00,0F
30917,15360444630.00,27
30918,15360455470.00,0F
30919,15360466320.00,27
30920,15360477180.00,0F
30921,15360488020.00,27
30922,15360498860.00,8B
30923,15360509710.00,F3
30924,15360520570.00,B5
30925,15360531410.00,62
30926,15360542250.00,01
30927,15360553100.00,20
30928,15360563960.00,10
30929,15360574800.00,00
30930,15360585650.00,C8
30931,15360596490.00,32
30932,15360607350.00,00
30933,15360618190.00,00
30934,15360629040.00,00
30935,15360639880.00,00
30936,15360650740.00,00
30937,15360661580.00,00
30938,15360672430.00,00
30939,15360683270.00,00
30940,15360694110.00,12
30941,15360704970.00,00
30942,15360715820.00,FF
30943,15360726660.00,FF
30944,15360737500.00,FF
30945,15360748360.00,FF
30946,15360759210.00,39
30947,15360770050.00,64
30948,15360780890.00,B5
30949,15360791750.00,62
30950,15360802600.00,01
30951,15360813440.00,21
30952,15360824290.00,14
30953,15360835150.00,00
30954,15360845990.00,C8
30955,15360856830.00,32
30956,15360867680.00,00
30957,15360878540.00,00
30958,15360889380.00,FF
30959,15360900220.00,FF
30960,15360911070.00,FF
30961,15360921910.00,FF
30962,15360932770.00,00
30963,15360943610.00,00
30964,15360954460.00,00
30965,15360965300.00,00
30966,15360976160.00,E5
30967,15360987010.00,07
30968,15360997850.00,03
30969,15361008690.00,07
30970,15361019550.00,00
30971,15361030400.00,00
30972,15361041240.00,0D
30973,15361052090.00,F0
30974,15361062940.00,1F
30975,15361073790.00,7B
30976,15361084630.00,B5
30977,15361095470.00,62
30978,15361106320.00,01
30979,15361117180.00,22
30980,15361128020.00,14
30981,15361138870.00,00
30982,15361149710.00,C8
30983,15361160570.00,32
30984,15361171410.00,00
30985,15361182260.00,00
30986,15361193100.00,00
30987,15361203960.00,00
30988,15361214800.00,00
30989,15361225650.00,00
30990,15361236490.00,00
30991,15361247350.00,00
30992,15361258190.00,00
30993,15361269040.00,00
30994,15361279880.00,FF
30995,15361290740.00,FF
30996,15361301580.00,FF
30997,15361312430.00,FF
30998,15361323270.00,7C
30999,15361334110.00,36
31000,15361344970.00,39
31001,15361355820.00,00
31002,15361366660.00,18
31003,15361377510.00,1E
31004,15361388370.00,B5
31005,15361399210.00,62
31006,15361410050.00,01
31007,15361420900.00,60
31008,15361431760.00,10
31009,15361442600.00,00
31010,15361453450.00,C8
31011,15361464290.00,32
31012,15361475150.00,00
31013,15361485990.00,00
31014,15361496830.00,00
31015,15361507680.00,00
31016,15361518540.00,00
31017,15361529380.00,00
31018,15361540230.00,00
31019,15361551070.00,00
31020,15361561910.00,00
31021,15361572770.00,00
31022,15361583620.00,00
31023,15361594460.00,00
31024,15361605300.00,00
31025,15361616160.00,00
31026,15361627010.00,6B
31027,15361637850.00,C2
31028,15549360080.00,B5
31029,15549370930.00,62
31030,15549381770.00,02
31031,15549392620.00,15
31032,15549403480.00,10
31033,15549414320.00,00
31034,15549425160.00,00
31035,15549436010.00,00
31036,15549446870.00,00
31037,15549457710.00,00
31038,15549468550.00,00
31039,15549479400.00,00
31040,15549490240.00,2A
31041,15549501100.00,40
31042,15549511950.00,00
31043,15549522790.00,00
31044,15549533630.00,12
31045,15549544490.00,00
31046,15549555330.00,00
31047,15549566180.00,01
31048,15549577020.00,60
31049,15549587880.00,35
31050,15549598730.00,39
31051,15549609570.00,1F
31052,15559869120.00,B5
31053,15559879960.00,62
31054,15559890810.00,01
31055,15559901650.00,07
31056,15559912510.00,5C
31057,15559923350.00,00
31058,15559934200.00,90
31059,15559945040.00,33
31060,15559955900.00,00
31061,15559966750.00,00
31062,15559977590.00,E5
31063,15559988430.00,07
31064,15559999290.00,03
31065,15560010130.00,07
31066,15560020980.00,00
31067,15560031820.00,00
31068,15560042670.00,0D
31069,15560053530.00,F0
31070,15560064370.00,FF
31071,15560075210.00,FF
31072,15560086050.00,FF
31073,15560096910.00,FF
31074,15560107760.00,00
31075,15560118610.00,C2
31076,15560129450.00,EB
31077,15560140310.00,0B
31078,15560151150.00,00
31079,15560161990.00,00
31080,15560172840.00,24
31081,15560183700.00,00
31082,15560194540.00,00
31083,15560205390.00,00
31084,15560216230.00,00
31085,15560227090.00,00
31086,15560237930.00,00
31087,15560248780.00,00
31088,15560259620.00,00
31089,15560270470.00,00
31090,15560281320.00,00
31091,15560292170.00,00
31092,15560303010.00,00
31093,15560313850.00,00
31094,15560324710.00,98
31095,15560335560.00,BD
31096,15560346400.00,FF
31097,15560357240.00,FF
31098,15560368100.00,FF
31099,15560378950.00,FF
31100,15560389790.00,FF
31101,15560400630.00,FF
31102,15560411490.00,00
31103,15560422340.00,D0
31104,15560433180.00,84
31105,15560444030.00,DF
31106,15560454890.00,00
31107,15560465730.00,00
31108,15560476570.00,00
31109,15560487420.00,00
31110,15560498260.00,00
31111,15560509120.00,00
31112,15560519970.00,00
31113,15560530810.00,00
31114,15560541650.00,00
31115,15560552510.00,00
31116,15560563350.00,00
31117,15560574200.00,00
31118,15560585040.00,00
31119,15560595900.00,00
31120,15560606750.00,00
31121,15560617590.00,00
31122,15560628430.00,00
31123,15560639290.00,00
31124,15560650140.00,00
31125,15560660980.00,00
31126,15560671820.00,58
31127,15560682670.00,3E
31128,15560693530.00,0F
31129,15560704370.00,00
31130,15560715210.00,80
31131,15560726060.00,A8
31132,15560736920.00,12
31133,15560747760.00,01
31134,15560758610.00,0F
31135,15560769450.00,27
31136,15560780310.00,00
31137,15560791150.00,00
31138,15560802000.00,5C
31139,15560812840.00,40
31140,15560823700.00,56
31141,15560834540.00,2F
31142,15560845390.00,00
31143,15560856230.00,00
31144,15560867090.00,00
31145,15560877930.00,00
31146,15560888780.00,00
31147,15560899620.00,00
31148,15560910470.00,00
31149,15560921330.00,00
31150,15560932170.00,AB
31151,15560943010.00,A5
31152,15560953850.00,B5
31153,15560964710.00,62
31154,15560975560.00,01
31155,15560986400.00,02
31156,15560997250.00,1C
31157,15561008110.00,00
31158,15561018950.00,90
31159,15561029790.00,33
31160,15561040640.00,00
31161,15561051500.00,00
31162,15561062340.00,00
31163,15561073180.00,00
31164,15561084030.00,00
31165,15561094890.00,00
31166,15561105730.00,00
31167,15561116570.00,00
31168,15561127420.00,00
31169,15561138260.00,00
31170,15561149120.00,00
31171,15561159970.00,00
31172,15561170810.00,00
31173,15561181650.00,00
31174,15561192510.00,98
31175,15561203350.00,BD
31176,15561214200.00,FF
31177,15561225040.00,FF
31178,15561235900.00,FF
31179,15561246750.00,FF
31180,15561257590.00,FF
31181,15561268430.00,FF
31182,15561279290.00,00
31183,15561290140.00,D0
31184,15561300980.00,84
31185,15561311830.00,DF
31186,15561322670.00,64
31187,15561333530.00,30
31188,15561344370.00,B5
31189,15561355210.00,62
31190,15561366060.00,01
31191,15561376920.00,12
31192,15561387760.00,24
31193,15561398610.00,00
31194,15561409450.00,90
31195,15561420310.00,33
31196,15561431150.00,00
31197,15561442000.00,00
31198,15561452840.00,00
31199,15561463700.00,00
31200,15561474550.00,00
31201,15561485390.00,00
31202,15561496230.00,00
31203,15561507090.00,00
31204,15561517930.00,00
31205,15561528780.00,00
31206,15561539620.00,00
31207,15561550470.00,00
31208,15561561330.00,00
31209,15561572170.00,00
31210,15561583010.00,00
31211,15561593860.00,00
31212,15561604720.00,00
31213,15561615560.00,00
31214,15561626400.00,00
31215,15561637250.00,00
31216,15561648110.00,00
31217,15561658950.00,00
31218,15561669790.00,00
31219,15561680640.00,00
31220,15561691500.00,00
31221,15561702340.00,00
31222,15561713190.00,3C
31223,15561724030.00,86
31224,15561734890.00,01
31225,15561745730.00,00
31226,15561756570.00,80
31227,15561767420.00,A8
31228,15561778260.00,12
31229,15561789120.00,01
31230,15561799970.00,F8
31231,15561810810.00,24
31232,15561821650.00,B5
31233,15561832510.00,62
31234,15561843360.00,01
31235,15561854200.00,35
31236,15561865040.00,08
31237,15561875900.00,00
31238,15561886750.00,90
31239,15561897590.00,33
31240,15561908430.00,00
31241,15561919290.00,00
31242,15561930140.00,01
31243,15561940980.00,00
31244,15561951830.00,00
31245,15561962670.00,00
31246,15561973530.00,02
31247,15561984370.00,8C
31248,15561995210.00,B5
31249,15562006060.00,62
31250,15562016920.00,01
31251,15562027760.00,03
31252,15562038610.00,10
31253,15562049450.00,00
31254,15562060310.00,90
31255,15562071150.00,33
31256,15562082000.00,00
31257,15562092840.00,00
31258,15562103700.00,00
31259,15562114550.00,40
31260,15562125390.00,00
31261,15562136230.00,08
31262,15562147090.00,00
31263,15562157930.00,00
31264,15562168780.00,00
31265,15562179620.00,00
31266,15562190470.00,A4
31267,15562201330.00,33
31268,15562212170.00,00
31269,15562223010.00,00
31270,15562233860.00,F6
31271,15562244710.00,9B
31272,15562255560.00,B5
31273,15562266400.00,62
31274,15562277250.00,01
31275,15562288110.00,04
31276,15562298950.00,12
31277,15562309790.00,00
31278,15562320640.00,90
31279,15562331500.00,33
31280,15562342340.00,00
31281,15562353190.00,00
31282,15562364030.00,0F
31283,15562374890.00,27
31284,15562385730.00,0F
31285,15562396580.00,27
31286,15562407420.00,0F
31287,15562418270.00,27
31288,15562429120.00,0F
31289,15562439970.00,27
31290,15562450810.00,0F
31291,15562461650.00,27
31292,15562472510.00,0F
31293,15562483360.00,27
31294,15562494200.00,0F
31295,15562505050.00,27
31296,15562515910.00,54
31297,15562526750.00,14
31298,15562537590.00,B5
31299,15562548430.00,62
31300,15562559290.00,01
31301,15562570140.00,20
31302,15562580980.00,10
31303,15562591830.00,00
31304,15562602670.00,90
31305,15562613530.00,33
31306,15562624370.00,00
31307,15562635220.00,00
31308,15562646060.00,00
31309,15562656920.00,00
31310,15562667770.00,00
31311,15562678610.00,00
31312,15562689450.00,00
31313,15562700310.00,00
31314,15562711150.00,12
31315,15562722000.00,00
31316,15562732840.00,FF
31317,15562743700.00,FF
31318,15562754550.00,FF
31319,15562765390.00,FF
31320,15562776230.00,02
31321,15562787090.00,F3
31322,15562797930.00,B5
31323,15562808780.00,62
31324,15562819620.00,01
31325,15562830470.00,21
31326,15562841330.00,14
31327,15562852170.00,00
31328,15562863010.00,90
31329,15562873860.00,33
31330,15562884720.00,00
31331,15562895560.00,00
31332,15562906410.00,FF
31333,15562917250.00,FF
31334,15562928110.00,FF
31335,15562938950.00,FF
31336,15562949790.00,00
31337,15562960640.00,C2
31338,15562971500.00,EB
31339,15562982340.00,0B
31340,15562993190.00,E5
31341,15563004030.00,07
31342,15563014890.00,03
31343,15563025730.00,07
31344,15563036580.00,00
31345,15563047420.00,00
31346,15563058270.00,0D
31347,15563069130.00,F0
31348,15563079970.00,A0
31349,15563090810.00,15
31350,15563101650.00,B5
31351,15563112510.00,62
31352,15563123360.00,01
31353,15563134200.00,22
31354,15563145050.00,14
31355,15563155910.00,00
31356,15563166750.00,90
31357,15563177590.00,33
31358,15563188440.00,00
31359,15563199300.00,00
31360,15563210140.00,00
31361,15563220990.00,00
31362,15563231830.00,00
31363,15563242670.00,00
31364,15563253530.00,00
31365,15563264370.00,00
31366,15563275220.00,00
31367,15563286060.00,00
31368,15563296920.00,FF
31369,15563307760.00,FF
31370,15563318610.00,FF
31371,15563329450.00,FF
31372,15563340310.00,7C
31373,15563351150.00,36
31374,15563362000.00,39
31375,15563372840.00,00
31376,15563383700.00,E1
31377,15563394550.00,D1
31378,15563405390.00,B5
31379,15563416230.00,62
31380,15563427090.00,01
31381,15563437940.00,60
31382,15563448780.00,10
31383,15563459630.00,00
31384,15563470470.00,90
31385,15563481330.00,33
31386,15563492170.00,00
31387,15563503020.00,00
31388,15563513860.00,00
31389,15563524720.00,00
31390,15563535560.00,00
31391,15563546410.00,00
31392,15563557250.00,00
31393,15563568110.00,00
31394,15563578950.00,00
31395,15563589800.00,00
31396,15563600640.00,00
31397,15563611500.00,00
31398,15563622350.00,00
31399,15563633190.00,00
31400,15563644030.00,34
31401,15563654890.00,51
31402,15749348840.00,B5
31403,15749359680.00,62
31404,15749370530.00,02
31405,15749381370.00,15
31406,15749392230.00,10
31407,15749403070.00,00
31408,15749413920.00,67
31409,15749424760.00,66
31410,15749435620.00,66
31411,15749446470.00,66
31412,15749457310.00,66
31413,15749468150.00,66
31414,15749479000.00,2A
31415,15749489860.00,40
31416,15749500700.00,00
31417,15749511550.00,00
31418,15749522390.00,12
31419,15749533250.00,00
31420,15749544090.00,00
31421,15749554930.00,01
31422,15749565780.00,28
31423,15749576640.00,36
31424,15749587480.00,67
31425,15749598330.00,06
31426,15758340370.00,B5
31427,15758351230.00,62
31428,15758362070.00,01
31429,15758372920.00,07
31430,15758383760.00,5C
31431,15758394610.00,00
31432,15758405470.00,58
31433,15758416310.00,34
31434,15758427150.00,00
31435,15758438000.00,00
31436,15758448860.00,E5
31437,15758459700.00,07
31438,15758470550.00,03
31439,15758481390.00,07
31440,15758492250.00,00
31441,15758503090.00,00
31442,15758513930.00,0D
31443,15758524780.00,F0
31444,15758535640.00,FF
31445,15758546480.00,FF
31446,15758557320.00,FF
31447,15758568170.00,FF
31448,15758579010.00,00
31449,15758589870.00,84
31450,15758600720.00,D7
31451,15758611560.00,17
31452,15758622410.00,00
31453,15758633270.00,00
31454,15758644110.00,24
31455,15758654950.00,00
31456,15758665790.00,00
31457,15758676650.00,00
31458,15758687500.00,00
31459,15758698340.00,00
31460,15758709190.00,00
31461,15758720050.00,00
31462,15758730890.00,00
31463,15758741730.00,00
31464,15758752580.00,00
31465,15758763440.00,00
31466,15758774280.00,00
31467,15758785120.00,00
31468,15758795970.00,98
31469,15758806810.00,BD
31470,15758817670.00,FF
31471,15758828510.00,FF
31472,15758839350.00,FF
31473,15758850200.00,FF
31474,15758861060.00,FF
31475,15758871900.00,FF
31476,15758882750.00,00
31477,15758893590.00,D3
31478,15758904450.00,84
31479,15758915290.00,DF
31480,15758926140.00,00
31481,15758936980.00,00
31482,15758947840.00,00
31483,15758958690.00,00
31484,15758969530.00,00
31485,15758980370.00,00
31486,15758991230.00,00
31487,15759002080.00,00
31488,15759012920.00,00
31489,15759023770.00,00
31490,15759034610.00,00
31491,15759045470.00,00
31492,15759056310.00,00
31493,15759067150.00,00
31494,15759078000.00,00
31495,15759088860.00,00
31496,15759099700.00,00
31497,15759110550.00,00
31498,15759121390.00,00
31499,15759132250.00,00
31500,15759143090.00,58
31501,15759153930.00,3E
31502,15759164780.00,0F
31503,15759175640.00,00
31504,15759186480.00,80
31505,15759197330.00,A8
31506,15759208170.00,12
31507,15759219010.00,01
31508,15759229870.00,0F
31509,15759240720.00,27
31510,15759251560.00,00
31511,15759262410.00,00
31512,15759273270.00,5C
31513,15759284110.00,40
31514,15759294950.00,56
31515,15759305790.00,2F
31516,15759316650.00,00
31517,15759327500.00,00
31518,15759338340.00,00
31519,15759349190.00,00
31520,15759360050.00,00
31521,15759370890.00,00
31522,15759381730.00,00
31523,15759392580.00,00
31524,15759403440.00,31
31525,15759414280.00,E7
31526,15759425120.00,B5
31527,15759435970.00,62
31528,15759446810.00,01
31529,15759457670.00,02
31530,15759468510.00,1C
31531,15759479360.00,00
31532,15759490200.00,58
31533,15759501060.00,34
31534,15759511910.00,00
31535,15759522750.00,00
31536,15759533590.00,00
31537,15759544450.00,00
31538,15759555300.00,00
31539,15759566140.00,00
31540,15759576980.00,00
31541,15759587840.00,00
31542,15759598690.00,00
31543,15759609530.00,00
31544,15759620370.00,00
31545,15759631230.00,00
31546,15759642080.00,00
31547,15759652920.00,00
31548,15759663770.00,98
31549,15759674610.00,BD
31550,15759685470.00,FF
31551,15759696310.00,FF
31552,15759707150.00,FF
31553,15759718000.00,FF
31554,15759728860.00,FF
31555,15759739700.00,FF
31556,15759750550.00,00
31557,15759761390.00,D3
31558,15759772250.00,84
31559,15759783090.00,DF
31560,15759793930.00,30
31561,15759804780.00,34
31562,15759815640.00,B5
31563,15759826480.00,62
31564,15759837330.00,01
31565,15759848170.00,12
31566,15759859010.00,24
31567,15759869870.00,00
31568,15759880720.00,58
31569,15759891560.00,34
31570,15759902410.00,00
31571,15759913270.00,00
31572,15759924110.00,00
31573,15759934950.00,00
31574,15759945800.00,00
31575,15759956660.00,00
31576,15759967500.00,00
31577,15759978350.00,00
31578,15759989190.00,00
31579,15760000050.00,00
31580,15760010890.00,00
31581,15760021730.00,00
31582,15760032580.00,00
31583,15760043440.00,00
31584,15760054280.00,00
31585,15760065130.00,00
31586,15760075970.00,00
31587,15760086810.00,00
31588,15760097670.00,00
31589,15760108520.00,00
31590,15760119360.00,00
31591,15760130200.00,00
31592,15760141060.00,00
31593,15760151910.00,00
31594,15760162750.00,00
31595,15760173590.00,00
31596,15760184450.00,3C
31597,15760195300.00,86
31598,15760206140.00,01
31599,15760216990.00,00
31600,15760227850.00,80
31601,15760238690.00,A8
31602,15760249530.00,12
31603,15760260370.00,01
31604,15760271230.00,C1
31605,15760282080.00,67
31606,15760292920.00,B5
31607,15760303770.00,62
31608,15760314610.00,01
31609,15760325470.00,35
31610,15760336310.00,08
31611,15760347160.00,00
31612,15760358000.00,58
31613,15760368860.00,34
31614,15760379700.00,00
31615,15760390550.00,00
31616,15760401390.00,01
31617,15760412250.00,00
31618,15760423090.00,00
31619,15760433940.00,00
31620,15760444780.00,CB
31621,15760455640.00,D3
31622,15760466490.00,B5
31623,15760477330.00,62
31624,15760488170.00,01
31625,15760499020.00,03
31626,15760509880.00,10
31627,15760520720.00,00
31628,15760531560.00,58
31629,15760542410.00,34
31630,15760553270.00,00
31631,15760564110.00,00
31632,15760574950.00,00
31633,15760585800.00,40
31634,15760596660.00,00
31635,15760607500.00,08
31636,15760618350.00,00
31637,15760629190.00,00
31638,15760640050.00,00
31639,15760650890.00,00
31640,15760661730.00,6C
31641,15760672580.00,34
31642,15760683440.00,00
31643,15760694280.00,00
31644,15760705130.00,88
31645,15760715970.00,4D
31646,15760726810.00,B5
31647,15760737670.00,62
31648,15760748520.00,01
31649,15760759360.00,04
31650,15760770210.00,12
31651,15760781060.00,00
31652,15760791910.00,58
31653,15760802750.00,34
31654,15760813590.00,00
31655,15760824450.00,00
31656,15760835300.00,0F
31657,15760846140.00,27
31658,15760856990.00,0F
31659,15760867850.00,27
31660,15760878690.00,0F
31661,15760889530.00,27
31662,15760900380.00,0F
31663,15760911230.00,27
31664,15760922080.00,0F
31665,15760932920.00,27
31666,15760943770.00,0F
31667,15760954610.00,27
31668,15760965470.00,0F
31669,15760976310.00,27
31670,15760987160.00,1D
31671,15760998000.00,35
31672,15761008860.00,B5
31673,15761019710.00,62
31674,15761030550.00,01
31675,15761041390.00,20
31676,15761052250.00,10
31677,15761063090.00,00
31678,15761073940.00,58
31679,15761084780.00,34
31680,15761095640.00,00
31681,15761106490.00,00
31682,15761117330.00,00
31683,15761128170.00,00
31684,15761139020.00,00
31685,15761149880.00,00
31686,15761160720.00,00
31687,15761171570.00,00
31688,15761182410.00,12
31689,15761193270.00,00
31690,15761204110.00,FF
31691,15761214950.00,FF
31692,15761225800.00,FF
31693,15761236660.00,FF
31694,15761247500.00,CB
31695,15761258350.00,82
31696,15761269190.00,B5
31697,15761280050.00,62
31698,15761290890.00,01
31699,15761301740.00,21
31700,15761312580.00,14
31701,15761323440.00,00
31702,15761334280.00,58
31703,15761345130.00,34
31704,15761355970.00,00
31705,15761366810.00,00
31706,15761377670.00,FF
31707,15761388520.00,FF
31708,15761399360.00,FF
31709,15761410200.00,FF
31710,15761421060.00,00
31711,15761431910.00,84
31712,15761442750.00,D7
31713,15761453590.00,17
31714,15761464450.00,E5
31715,15761475300.00,07
31716,15761486140.00,03
31717,15761496990.00,07
31718,15761507850.00,00
31719,15761518690.00,00
31720,15761529530.00,0D
31721,15761540380.00,F0
31722,15761551240.00,23
31723,15761562080.00,C2
31724,15761572930.00,B5
31725,15761583770.00,62
31726,15761594610.00,01
31727,15761605470.00,22
31728,15761616310.00,14
31729,15761627160.00,00
31730,15761638000.00,58
31731,15761648860.00,34
31732,15761659710.00,00
31733,15761670550.00,00
31734,15761681390.00,00
31735,15761692250.00,00
31736,15761703100.00,00
31737,15761713940.00,00
31738,15761724790.00,00
31739,15761735640.00,00
31740,15761746490.00,00
31741,15761757330.00,00
31742,15761768170.00,FF
31743,15761779020.00,FF
31744,15761789880.00,FF
31745,15761800720.00,FF
31746,15761811560.00,7C
31747,15761822410.00,36
31748,15761833270.00,39
31749,15761844110.00,00
31750,15761854960.00,AA
31751,15761865800.00,84
31752,15761876660.00,B5
31753,15761887500.00,62
31754,15761898350.00,01
31755,15761909190.00,60
31756,15761920050.00,10
31757,15761930890.00,00
31758,15761941740.00,58
31759,15761952580.00,34
31760,15761963440.00,00
31761,15761974290.00,00
31762,15761985130.00,00
31763,15761995970.00,00
31764,15762006820.00,00
31765,15762017680.00,00
31766,15762028520.00,00
31767,15762039360.00,00
31768,15762050210.00,00
31769,15762061070.00,00
31770,15762071910.00,00
31771,15762082750.00,00
31772,15762093600.00,00
31773,15762104460.00,00
31774,15762115300.00,FD
31775,15762126140.00,E0
31776,15888453610.00,B5
31777,15888464470.00,62
31778,15888475320.00,0A
31779,15888486160.00,38
31780,15888497010.00,1C
31781,15888507870.00,00
