Index,Start,Time,Type,Data,
277,1.308769 s,8.7 ¦Ìs,RX data,52,
278,1.318571 s,8.7 ¦Ìs,RX data,B5,
279,1.318582 s,8.7 ¦Ìs,RX data,62,
280,1.318593 s,8.7 ¦Ìs,RX data,06,
281,1.318604 s,8.7 ¦Ìs,RX data,8A,
282,1.318615 s,8.7 ¦Ìs,RX data,09,
283,1.318626 s,8.7 ¦Ìs,RX data,00,
284,1.318636 s,8.7 ¦Ìs,RX data,00,
285,1.318647 s,8.7 ¦Ìs,RX data,03,
286,1.318658 s,8.7 ¦Ìs,RX data,00,
287,1.318669 s,8.7 ¦Ìs,RX data,00,
288,1.31868 s,8.7 ¦Ìs,RX data,07,
289,1.318691 s,8.7 ¦Ìs,RX data,00,
290,1.318701 s,8.7 ¦Ìs,RX data,91,
291,1.318712 s,8.7 ¦Ìs,RX data,20,
292,1.318723 s,8.7 ¦Ìs,RX data,01,
293,1.318734 s,8.7 ¦Ìs,RX data,55,
294,1.318745 s,8.7 ¦Ìs,RX data,58,
295,1.328584 s,8.7 ¦Ìs,RX data,B5,
296,1.328595 s,8.7 ¦Ìs,RX data,62,
297,1.328605 s,8.7 ¦Ìs,RX data,06,
298,1.328616 s,8.7 ¦Ìs,RX data,8A,
299,1.328627 s,8.7 ¦Ìs,RX data,09,
300,1.328638 s,8.7 ¦Ìs,RX data,00,
301,1.328649 s,8.7 ¦Ìs,RX data,00,
302,1.32866 s,8.7 ¦Ìs,RX data,03,
303,1.32867 s,8.7 ¦Ìs,RX data,00,
304,1.328681 s,8.7 ¦Ìs,RX data,00,
305,1.328692 s,8.7 ¦Ìs,RX data,43,
306,1.328703 s,8.7 ¦Ìs,RX data,00,
307,1.328714 s,8.7 ¦Ìs,RX data,91,
308,1.328725 s,8.7 ¦Ìs,RX data,20,
309,1.328735 s,8.7 ¦Ìs,RX data,01,
310,1.328746 s,8.7 ¦Ìs,RX data,91,
311,1.328757 s,8.7 ¦Ìs,RX data,84,
312,1.338573 s,8.7 ¦Ìs,RX data,B5,
313,1.338583 s,8.7 ¦Ìs,RX data,62,
314,1.338594 s,8.7 ¦Ìs,RX data,06,
315,1.338605 s,8.7 ¦Ìs,RX data,8A,
316,1.338616 s,8.7 ¦Ìs,RX data,09,
317,1.338627 s,8.7 ¦Ìs,RX data,00,
318,1.338638 s,8.7 ¦Ìs,RX data,00,
319,1.338648 s,8.7 ¦Ìs,RX data,03,
320,1.338659 s,8.7 ¦Ìs,RX data,00,
321,1.33867 s,8.7 ¦Ìs,RX data,00,
322,1.338681 s,8.7 ¦Ìs,RX data,48,
323,1.338692 s,8.7 ¦Ìs,RX data,00,
324,1.338703 s,8.7 ¦Ìs,RX data,91,
325,1.338713 s,8.7 ¦Ìs,RX data,20,
326,1.338724 s,8.7 ¦Ìs,RX data,01,
327,1.338735 s,8.7 ¦Ìs,RX data,96,
328,1.338746 s,8.7 ¦Ìs,RX data,9D,
329,1.348584 s,8.7 ¦Ìs,RX data,B5,
330,1.348595 s,8.7 ¦Ìs,RX data,62,
331,1.348606 s,8.7 ¦Ìs,RX data,06,
332,1.348617 s,8.7 ¦Ìs,RX data,8A,
333,1.348627 s,8.7 ¦Ìs,RX data,09,
334,1.348638 s,8.7 ¦Ìs,RX data,00,
335,1.348649 s,8.7 ¦Ìs,RX data,00,
336,1.34866 s,8.7 ¦Ìs,RX data,03,
337,1.348671 s,8.7 ¦Ìs,RX data,00,
338,1.348682 s,8.7 ¦Ìs,RX data,00,
339,1.348692 s,8.7 ¦Ìs,RX data,5C,
340,1.348703 s,8.7 ¦Ìs,RX data,00,
341,1.348714 s,8.7 ¦Ìs,RX data,91,
342,1.348725 s,8.7 ¦Ìs,RX data,20,
343,1.348736 s,8.7 ¦Ìs,RX data,01,
344,1.348747 s,8.7 ¦Ìs,RX data,AA,
345,1.348757 s,8.7 ¦Ìs,RX data,01,
346,1.358573 s,8.7 ¦Ìs,RX data,B5,
347,1.358584 s,8.7 ¦Ìs,RX data,62,
348,1.358595 s,8.7 ¦Ìs,RX data,06,
349,1.358606 s,8.7 ¦Ìs,RX data,8A,
350,1.358616 s,8.7 ¦Ìs,RX data,09,
351,1.358627 s,8.7 ¦Ìs,RX data,00,
352,1.358638 s,8.7 ¦Ìs,RX data,00,
353,1.358649 s,8.7 ¦Ìs,RX data,03,
354,1.35866 s,8.7 ¦Ìs,RX data,00,
355,1.358671 s,8.7 ¦Ìs,RX data,00,
356,1.358681 s,8.7 ¦Ìs,RX data,66,
357,1.358692 s,8.7 ¦Ìs,RX data,00,
358,1.358703 s,8.7 ¦Ìs,RX data,91,
359,1.358714 s,8.7 ¦Ìs,RX data,20,
360,1.358725 s,8.7 ¦Ìs,RX data,01,
361,1.358736 s,8.7 ¦Ìs,RX data,B4,
362,1.358746 s,8.7 ¦Ìs,RX data,33,
363,1.368589 s,8.7 ¦Ìs,RX data,B5,
364,1.3686 s,8.7 ¦Ìs,RX data,62,
365,1.368611 s,8.7 ¦Ìs,RX data,06,
366,1.368622 s,8.7 ¦Ìs,RX data,8A,
367,1.368632 s,8.7 ¦Ìs,RX data,09,
368,1.368643 s,8.7 ¦Ìs,RX data,00,
369,1.368654 s,8.7 ¦Ìs,RX data,00,
370,1.368665 s,8.7 ¦Ìs,RX data,03,
371,1.368676 s,8.7 ¦Ìs,RX data,00,
372,1.368687 s,8.7 ¦Ìs,RX data,00,
373,1.368697 s,8.7 ¦Ìs,RX data,16,
374,1.368708 s,8.7 ¦Ìs,RX data,00,
375,1.368719 s,8.7 ¦Ìs,RX data,91,
376,1.36873 s,8.7 ¦Ìs,RX data,20,
377,1.368741 s,8.7 ¦Ìs,RX data,01,
378,1.368752 s,8.7 ¦Ìs,RX data,64,
379,1.368762 s,8.7 ¦Ìs,RX data,A3,
380,1.378573 s,8.7 ¦Ìs,RX data,B5,
381,1.378584 s,8.7 ¦Ìs,RX data,62,
382,1.378595 s,8.7 ¦Ìs,RX data,06,
383,1.378605 s,8.7 ¦Ìs,RX data,8A,
384,1.378616 s,8.7 ¦Ìs,RX data,09,
385,1.378627 s,8.7 ¦Ìs,RX data,00,
386,1.378638 s,8.7 ¦Ìs,RX data,00,
387,1.378649 s,8.7 ¦Ìs,RX data,03,
388,1.37866 s,8.7 ¦Ìs,RX data,00,
389,1.37867 s,8.7 ¦Ìs,RX data,00,
390,1.378681 s,8.7 ¦Ìs,RX data,5A,
391,1.378692 s,8.7 ¦Ìs,RX data,03,
392,1.378703 s,8.7 ¦Ìs,RX data,91,
393,1.378714 s,8.7 ¦Ìs,RX data,20,
394,1.378725 s,8.7 ¦Ìs,RX data,01,
395,1.378735 s,8.7 ¦Ìs,RX data,AB,
396,1.378746 s,8.7 ¦Ìs,RX data,03,
397,1.388594 s,8.7 ¦Ìs,RX data,B5,
398,1.388605 s,8.7 ¦Ìs,RX data,62,
399,1.388616 s,8.7 ¦Ìs,RX data,06,
400,1.388627 s,8.7 ¦Ìs,RX data,8A,
401,1.388637 s,8.7 ¦Ìs,RX data,0C,
402,1.388648 s,8.7 ¦Ìs,RX data,00,
403,1.388659 s,8.7 ¦Ìs,RX data,00,
404,1.38867 s,8.7 ¦Ìs,RX data,03,
405,1.388681 s,8.7 ¦Ìs,RX data,00,
406,1.388692 s,8.7 ¦Ìs,RX data,00,
407,1.388703 s,8.7 ¦Ìs,RX data,04,
408,1.388713 s,8.7 ¦Ìs,RX data,00,
409,1.388724 s,8.7 ¦Ìs,RX data,05,
410,1.388735 s,8.7 ¦Ìs,RX data,40,
411,1.388746 s,8.7 ¦Ìs,RX data,A0,
412,1.388757 s,8.7 ¦Ìs,RX data,86,
413,1.388767 s,8.7 ¦Ìs,RX data,01,
414,1.388778 s,8.7 ¦Ìs,RX data,00,
415,1.388789 s,8.7 ¦Ìs,RX data,0F,
416,1.3888 s,8.7 ¦Ìs,RX data,D1,
417,1.398578 s,8.7 ¦Ìs,RX data,B5,
418,1.398589 s,8.7 ¦Ìs,RX data,62,
419,1.3986 s,8.7 ¦Ìs,RX data,06,
420,1.398611 s,8.7 ¦Ìs,RX data,8A,
421,1.398621 s,8.7 ¦Ìs,RX data,09,
422,1.398632 s,8.7 ¦Ìs,RX data,00,
423,1.398643 s,8.7 ¦Ìs,RX data,00,
424,1.398654 s,8.7 ¦Ìs,RX data,03,
425,1.398665 s,8.7 ¦Ìs,RX data,00,
426,1.398676 s,8.7 ¦Ìs,RX data,00,
427,1.398686 s,8.7 ¦Ìs,RX data,0C,
428,1.398697 s,8.7 ¦Ìs,RX data,00,
429,1.398708 s,8.7 ¦Ìs,RX data,05,
430,1.398719 s,8.7 ¦Ìs,RX data,20,
431,1.39873 s,8.7 ¦Ìs,RX data,01,
432,1.398741 s,8.7 ¦Ìs,RX data,CE,
433,1.398752 s,8.7 ¦Ìs,RX data,CD,
434,1.408589 s,8.7 ¦Ìs,RX data,B5,
435,1.4086 s,8.7 ¦Ìs,RX data,62,
436,1.408611 s,8.7 ¦Ìs,RX data,06,
437,1.408622 s,8.7 ¦Ìs,RX data,8A,
438,1.408633 s,8.7 ¦Ìs,RX data,09,
439,1.408643 s,8.7 ¦Ìs,RX data,00,
440,1.408654 s,8.7 ¦Ìs,RX data,00,
441,1.408665 s,8.7 ¦Ìs,RX data,03,
442,1.408676 s,8.7 ¦Ìs,RX data,00,
443,1.408687 s,8.7 ¦Ìs,RX data,00,
444,1.408698 s,8.7 ¦Ìs,RX data,0D,
445,1.408708 s,8.7 ¦Ìs,RX data,00,
446,1.408719 s,8.7 ¦Ìs,RX data,41,
447,1.40873 s,8.7 ¦Ìs,RX data,10,
448,1.408741 s,8.7 ¦Ìs,RX data,01,
449,1.408752 s,8.7 ¦Ìs,RX data,FB,
450,1.408763 s,8.7 ¦Ìs,RX data,66,
451,1.418581 s,8.7 ¦Ìs,RX data,B5,
452,1.418592 s,8.7 ¦Ìs,RX data,62,
453,1.418603 s,8.7 ¦Ìs,RX data,06,
454,1.418613 s,8.7 ¦Ìs,RX data,8A,
455,1.418624 s,8.7 ¦Ìs,RX data,09,
456,1.418635 s,8.7 ¦Ìs,RX data,00,
457,1.418646 s,8.7 ¦Ìs,RX data,00,
458,1.418657 s,8.7 ¦Ìs,RX data,03,
459,1.418668 s,8.7 ¦Ìs,RX data,00,
460,1.418678 s,8.7 ¦Ìs,RX data,00,
461,1.418689 s,8.7 ¦Ìs,RX data,21,
462,1.4187 s,8.7 ¦Ìs,RX data,00,
463,1.418711 s,8.7 ¦Ìs,RX data,11,
464,1.418722 s,8.7 ¦Ìs,RX data,20,
465,1.418733 s,8.7 ¦Ìs,RX data,07,
466,1.418743 s,8.7 ¦Ìs,RX data,F5,
467,1.418754 s,8.7 ¦Ìs,RX data,60,
468,1.428585 s,8.7 ¦Ìs,RX data,B5,
469,1.428596 s,8.7 ¦Ìs,RX data,62,
