Index,Start,Time,Type,Data,
248,567.086225 ms,8.7 ¦Ìs,RX data,54,
249,567.097075 ms,8.7 ¦Ìs,RX data,2C,
250,567.107925 ms,8.7 ¦Ìs,RX data,30,
251,567.118775 ms,8.7 ¦Ìs,RX data,31,
252,567.129625 ms,8.7 ¦Ìs,RX data,2C,
253,567.140475 ms,8.7 ¦Ìs,RX data,30,
254,567.151325 ms,8.7 ¦Ìs,RX data,31,
255,567.162175 ms,8.7 ¦Ìs,RX data,2C,
256,567.173025 ms,8.7 ¦Ìs,RX data,30,
257,567.18385 ms,8.7 ¦Ìs,RX data,32,
258,567.194725 ms,8.7 ¦Ìs,RX data,2C,
259,567.205575 ms,8.7 ¦Ìs,RX data,47,
260,567.2164 ms,8.7 ¦Ìs,RX data,50,
261,567.22725 ms,8.7 ¦Ìs,RX data,53,
262,567.2381 ms,8.7 ¦Ìs,RX data,3B,
263,567.24895 ms,8.7 ¦Ìs,RX data,47,
264,567.2598 ms,8.7 ¦Ìs,RX data,4C,
265,567.27065 ms,8.7 ¦Ìs,RX data,4F,
266,567.2815 ms,8.7 ¦Ìs,RX data,3B,
267,567.29235 ms,8.7 ¦Ìs,RX data,47,
268,567.3032 ms,8.7 ¦Ìs,RX data,41,
269,567.314025 ms,8.7 ¦Ìs,RX data,4C,
270,567.324875 ms,8.7 ¦Ìs,RX data,3B,
271,567.335725 ms,8.7 ¦Ìs,RX data,42,
272,567.346575 ms,8.7 ¦Ìs,RX data,44,
273,567.357425 ms,8.7 ¦Ìs,RX data,53,
274,567.368275 ms,8.7 ¦Ìs,RX data,2A,
275,567.379125 ms,8.7 ¦Ìs,RX data,37,
276,567.389975 ms,8.7 ¦Ìs,RX data,37,
277,567.400825 ms,8.7 ¦Ìs,RX data,0D,
278,567.41165 ms,8.7 ¦Ìs,RX data,0A,
279,567.422525 ms,8.7 ¦Ìs,RX data,24,
280,567.43335 ms,8.7 ¦Ìs,RX data,47,
281,567.4442 ms,8.7 ¦Ìs,RX data,4E,
282,567.45505 ms,8.7 ¦Ìs,RX data,54,
283,567.4659 ms,8.7 ¦Ìs,RX data,58,
284,567.47675 ms,8.7 ¦Ìs,RX data,54,
