Id,Time[ns],0:UART: RX/TX
637,2333931600.00,20
638,2333942480.00,B5
639,2333953370.00,62
640,2333964260.00,05
641,2333975150.00,01
642,2333986030.00,02
643,2333996920.00,00
644,2334007810.00,06
645,2334018700.00,8B
646,2334029580.00,99
647,2334040470.00,C2
648,2343784030.00,B5
649,2343794910.00,62
650,2343805800.00,06
651,2343816690.00,8B
652,2343827570.00,10
653,2343838470.00,00
654,2343849350.00,01
655,2343860240.00,04
656,2343871120.00,00
657,2343882010.00,00
658,2343892900.00,04
659,2343903790.00,00
660,2343914670.00,C7
661,2343925560.00,50
662,2343936450.00,6A
663,2343947330.00,FD
664,2343958220.00,DD
665,2343969110.00,D2
666,2343979990.00,50
667,2343990890.00,21
668,2344001770.00,EB
669,2344012660.00,B3
670,2344023540.00,E6
671,2344034430.00,AA
672,2344045320.00,B5
673,2344056210.00,62
674,2344067090.00,05
675,2344077980.00,01
676,2344088870.00,02
677,2344099750.00,00
678,2344110640.00,06
679,2344121530.00,8B
680,2344132410.00,99
681,2344143300.00,C2
682,2353758390.00,B5
683,2353769280.00,62
684,2353780170.00,06
685,2353791050.00,8B
686,2353801940.00,10
687,2353812830.00,00
688,2353823720.00,01
689,2353834600.00,04
690,2353845490.00,00
691,2353856370.00,00
692,2353867270.00,05
693,2353878150.00,00
694,2353889040.00,C7
695,2353899920.00,50
696,2353910810.00,1D
697,2353921700.00,EB
698,2353932590.00,ED
699,2353943470.00,47
700,2353954360.00,60
701,2353965250.00,44
702,2353976140.00,12
703,2353987020.00,42
704,2353997910.00,F6
705,2354008790.00,FF
706,2354019680.00,B5
707,2354030570.00,62
708,2354041460.00,05
709,2354052340.00,01
710,2354063230.00,02
711,2354074120.00,00
712,2354085010.00,06
713,2354095890.00,8B
714,2354106780.00,99
715,2354117670.00,C2
716,2363776440.00,B5
717,2363787330.00,62
718,2363798210.00,06
719,2363809100.00,8B
720,2363819990.00,10
721,2363830880.00,00
722,2363841760.00,01
723,2363852650.00,04
724,2363863530.00,00
725,2363874430.00,00
726,2363885310.00,06
727,2363896200.00,00
728,2363907080.00,C7
729,2363917970.00,50
730,2363928860.00,6A
731,2363939750.00,C4
732,2363950630.00,43
733,2363961520.00,75
734,2363972410.00,06
735,2363983300.00,5A
736,2363994180.00,7A
737,2364005070.00,FD
738,2364015950.00,80
739,2364026850.00,B1
740,2364037730.00,B5
741,2364048620.00,62
742,2364059500.00,05
743,2364070390.00,01
744,2364081280.00,02
745,2364092170.00,00
746,2364103050.00,06
747,2364113940.00,8B
748,2364124830.00,99
749,2364135710.00,C2
750,2373777620.00,B5
751,2373788500.00,62
752,2373799390.00,06
753,2373810270.00,8B
754,2373821170.00,10
755,2373832050.00,00
756,2373842940.00,01
757,2373853830.00,04
758,2373864710.00,00
759,2373875600.00,00
760,2373886490.00,07
761,2373897370.00,00
762,2373908260.00,C7
763,2373919150.00,50
764,2373930040.00,41
765,2373940920.00,77
766,2373951810.00,D2
767,2373962690.00,E9
768,2373973590.00,A1
769,2373984470.00,F0
770,2373995360.00,00
771,2374006240.00,00
772,2374017130.00,C8
773,2374028020.00,35
774,2374038910.00,B5
775,2374049790.00,62
776,2374060680.00,05
777,2374071570.00,01
778,2374082460.00,02
779,2374093340.00,00
780,2374104230.00,06
781,2374115110.00,8B
782,2374126010.00,99
783,2374136890.00,C2
