Id,Time[ns],0:UART: RX/TX
623,1979192580.00,01
624,1979204480.00,00
625,1979216380.00,00
626,1979228280.00,02
627,1979240180.00,00
628,1979252080.00,36
629,1979263980.00,10
630,1979275880.00,00
631,1979287780.00,03
632,1979299680.00,00
633,1979311580.00,36
634,1979323480.00,10
635,1979335380.00,01
636,1979347280.00,04
637,1979359180.00,00
638,1979371060.00,36
639,1979382960.00,10
640,1979394860.00,00
641,1979406760.00,05
642,1979418660.00,00
643,1979430560.00,36
644,1979442460.00,10
645,1979454360.00,00
646,1979466260.00,06
647,1979478160.00,00
648,1979490060.00,36
649,1979501960.00,50
650,1979513860.00,00
651,1979525760.00,00
652,1979537660.00,00
653,1979549560.00,00
654,1979561460.00,00
655,1979573360.00,00
656,1979585260.00,00
657,1979597160.00,00
658,1979609060.00,68
659,1979620940.00,56
660,1989118580.00,B5
661,1989130480.00,62
662,1989142380.00,06
663,1989154280.00,8A
664,1989166180.00,82
665,1989178080.00,00
666,1989189980.00,00
667,1989201880.00,01
668,1989213780.00,00
669,1989225680.00,00
670,1989237580.00,07
671,1989249480.00,00
672,1989261380.00,05
673,1989273280.00,10
674,1989285180.00,01
675,1989297080.00,0A
676,1989308980.00,00
677,1989320860.00,05
678,1989332760.00,10
679,1989344660.00,01
680,1989356560.00,01
681,1989368460.00,00
682,1989380360.00,05
683,1989392260.00,30
684,1989404160.00,32
685,1989416060.00,00
686,1989427960.00,02
687,1989439860.00,00
688,1989451760.00,05
689,1989463660.00,40
690,1989475560.00,40
691,1989487460.00,42
692,1989499360.00,0F
693,1989511260.00,00
694,1989523160.00,24
695,1989535060.00,00
696,1989546960.00,05
697,1989558860.00,40
698,1989570740.00,01
699,1989582640.00,00
700,1989594540.00,00
701,1989606440.00,00
702,1989618340.00,03
703,1989630240.00,00
704,1989642140.00,05
705,1989654040.00,40
706,1989665940.00,40
707,1989677840.00,42
708,1989689740.00,0F
709,1989701640.00,00
710,1989713540.00,25
711,1989725440.00,00
712,1989737340.00,05
713,1989749240.00,40
714,1989761140.00,01
715,1989773040.00,00
716,1989784940.00,00
717,1989796840.00,00
718,1989808740.00,0C
719,1989820640.00,00
720,1989832540.00,05
721,1989844420.00,20
722,1989856320.00,01
723,1989868220.00,23
724,1989880120.00,00
725,1989892020.00,05
726,1989903920.00,20
727,1989915820.00,00
728,1989927720.00,30
729,1989939620.00,00
730,1989951520.00,05
731,1989963420.00,20
732,1989975320.00,01
733,1989987220.00,08
734,1989999120.00,00
735,1990011020.00,05
736,1990022920.00,10
737,1990034820.00,01
738,1990046720.00,09
739,1990058620.00,00
740,1990070520.00,05
741,1990082420.00,10
742,1990094300.00,01
743,1990106200.00,0B
744,1990118100.00,00
745,1990130000.00,05
746,1990141900.00,10
747,1990153800.00,01
748,1990165700.00,04
749,1990177600.00,00
750,1990189500.00,05
751,1990201400.00,40
752,1990213300.00,A0
753,1990225200.00,86
754,1990237100.00,01
755,1990249000.00,00
756,1990260900.00,2A
757,1990272800.00,00
758,1990284700.00,05
759,1990296600.00,50
760,1990308500.00,00
761,1990320400.00,00
762,1990332300.00,00
763,1990344200.00,00
764,1990356100.00,00
765,1990367980.00,00
766,1990379880.00,24
767,1990391780.00,40
768,1990403680.00,05
769,1990415580.00,00
770,1990427480.00,05
771,1990439380.00,40
772,1990451280.00,A0
773,1990463180.00,86
774,1990475080.00,01
775,1990486980.00,00
776,1990498880.00,2B
777,1990510780.00,00
778,1990522680.00,05
779,1990534580.00,50
780,1990546480.00,00
781,1990558380.00,00
782,1990570280.00,00
783,1990582180.00,00
784,1990594080.00,00
785,1990605980.00,00
786,1990617880.00,24
787,1990629760.00,40
788,1990641660.00,06
789,1990653560.00,00
790,1990665460.00,05
791,1990677360.00,40
792,1990689260.00,00
793,1990701160.00,00
794,1990713060.00,00
795,1990724960.00,00
796,1990736860.00,5F
797,1990748760.00,26
798,1999104540.00,B5
799,1999116440.00,62
800,1999128340.00,06
801,1999140240.00,8A
802,1999152120.00,1D
803,1999164020.00,00
804,1999175920.00,00
805,1999187820.00,01
806,1999199720.00,00
807,1999211620.00,00
808,1999223520.00,10
809,1999235420.00,00
810,1999247320.00,41
811,1999259220.00,20
812,1999271120.00,01
813,1999283020.00,01
814,1999294920.00,00
815,1999306820.00,41
816,1999318720.00,20
817,1999330620.00,03
818,1999342520.00,02
819,1999354420.00,00
820,1999366320.00,41
821,1999378220.00,20
822,1999390120.00,0F
823,1999402020.00,0D
824,1999413920.00,00
825,1999425800.00,41
826,1999437700.00,10
827,1999449600.00,01
828,1999461500.00,13
829,1999473400.00,00
830,1999485300.00,41
831,1999497200.00,10
832,1999509100.00,01
833,1999521000.00,BB
834,1999532900.00,AA
835,2009099180.00,B5
836,2009111080.00,62
837,2009122980.00,06
838,2009134880.00,8A
839,2009146780.00,09
840,2009158680.00,00
841,2009170580.00,00
842,2009182480.00,01
843,2009194360.00,00
844,2009206260.00,00
845,2009218160.00,7A
846,2009230060.00,00
847,2009241960.00,91
848,2009253860.00,20
849,2009265760.00,01
850,2009277660.00,C6
851,2009289560.00,87
852,2019114460.00,B5
853,2019126380.00,62
854,2019138260.00,06
855,2019150160.00,8A
856,2019162060.00,09
857,2019173960.00,00
858,2019185860.00,00
859,2019197760.00,02
860,2019209660.00,00
861,2019221560.00,00
862,2019233460.00,01
863,2019245360.00,00
864,2019257260.00,04
865,2019269160.00,10
866,2019281060.00,00
867,2019292960.00,B0
868,2019304860.00,6A
869,2029115040.00,B5
870,2029126940.00,62
871,2029138840.00,06
872,2029150740.00,8A
873,2029162640.00,09
874,2029174540.00,00
875,2029186440.00,00
876,2029198340.00,03
877,2029210240.00,00
878,2029222140.00,00
879,2029234040.00,4B
880,2029245940.00,03
881,2029257840.00,91
882,2029269740.00,20
883,2029281640.00,04
884,2029293540.00,9F
885,2029305420.00,BB
886,2039134700.00,B5
887,2039146600.00,62
888,2039158500.00,06
889,2039170400.00,09
890,2039182300.00,0D
891,2039194200.00,00
892,2039206100.00,00
893,2039218000.00,00
894,2039229900.00,00
895,2039241800.00,00
896,2039253700.00,FF
897,2039265600.00,FF
898,2039277500.00,00
899,2039289400.00,00
900,2039301300.00,00
901,2039313200.00,00
902,2039325100.00,00
903,2039337000.00,00
904,2039348900.00,01
905,2039360800.00,1B
906,2039372680.00,A9
907,2049104120.00,B5
908,2049116020.00,62
909,2049127920.00,06
910,2049139820.00,8A
911,2049151720.00,24
912,2049163620.00,00
913,2049175520.00,01
914,2049187420.00,02
915,2049199320.00,00
916,2049211220.00,00
917,2049223120.00,01
918,2049235020.00,00
919,2049246900.00,A4
920,2049258800.00,40
921,2049270700.00,00
922,2049282600.00,B0
923,2049294500.00,71
924,2049306400.00,0B
925,2049318300.00,03
926,2049330200.00,00
927,2049342100.00,A4
928,2049354000.00,40
929,2049365900.00,00
930,2049377800.00,B0
931,2049389700.00,71
932,2049401600.00,0B
933,2049413500.00,05
934,2049425400.00,00
935,2049437300.00,A4
936,2049449200.00,40
937,2049461100.00,00
938,2049473000.00,B0
939,2049484900.00,71
940,2049496780.00,0B
941,2049508680.00,0A
942,2049520580.00,00
943,2049532480.00,A4
944,2049544380.00,40
945,2049556280.00,00
946,2049568180.00,D8
947,2049580080.00,B8
948,2049591980.00,05
949,2049603880.00,73
950,2049615780.00,14
951,2059111300.00,B5
952,2059123220.00,62
953,2059135120.00,06
954,2059147020.00,04
955,2059158920.00,04
956,2059170800.00,00
957,2059182700.00,00
958,2059194600.00,00
959,2059206500.00,01
960,2059218400.00,00
961,2059230300.00,0F
962,2059242200.00,66
963,4075417020.00,B5
964,4075428920.00,62
965,4075440820.00,27
966,4075452720.00,03
967,4075464620.00,00
968,4075476520.00,00
969,4075488420.00,2A
970,4075500320.00,A5
