Id,Time[ns],0:UART: RX/TX
770,2383702260.00,C4
771,2383714190.00,04
772,2383726130.00,40
773,2383738060.00,C1
774,2383750000.00,20
775,2383761930.00,5E
776,2383773870.00,56
777,2383785800.00,A7
778,2383797740.00,FF
779,2383809670.00,ED
780,2383821610.00,2E
781,2383833540.00,25
782,2383845480.00,36
783,2383857410.00,75
784,2383869350.00,4B
785,2383881280.00,A7
786,2383893220.00,49
787,2383905150.00,00
788,2383917090.00,DF
789,2383929020.00,99
790,2383940960.00,F7
791,2383952890.00,46
792,2383964830.00,57
793,2383976760.00,56
794,2383988700.00,15
795,2384000630.00,27
796,2384012570.00,0A
797,2384024500.00,A1
798,2384036440.00,24
799,2384048370.00,09
800,2384060310.00,9C
801,2384072240.00,C9
802,2384084180.00,0D
803,2384096110.00,A1
804,2384108050.00,E4
805,2384119980.00,57
806,2384131920.00,63
807,2384143850.00,00
808,2384155790.00,A5
809,2384167720.00,F9
810,2384179660.00,73
811,2384191590.00,2F
812,2384203530.00,B2
813,2384215460.00,FA
814,2384227400.00,DE
815,2384239330.00,10
816,2384251270.00,D1
817,2384263200.00,1B
818,2384275140.00,E4
819,2384287070.00,57
820,2384299010.00,0F
821,2384310940.00,00
822,2384322880.00,FB
823,2384334810.00,FF
824,2384346750.00,00
825,2384358680.00,D6
826,2384370620.00,7E
827,2384382550.00,50
828,2384394490.00,C8
829,2384406420.00,3F
830,2384418360.00,09
831,2384430290.00,00
832,2384442230.00,46
833,2384454160.00,09
834,2384466100.00,0A
835,2384478030.00,00
836,2384489970.00,4C
837,2384501900.00,3E
838,2384513840.00,B5
839,2384525770.00,62
840,2384537710.00,13
841,2384549640.00,80
842,2384561580.00,54
843,2384573510.00,00
844,2384585450.00,01
845,2384597380.00,00
846,2384609320.00,00
847,2384621250.00,02
848,2384633190.00,19
849,2384645120.00,06
850,2384657060.00,05
851,2384668990.00,05
852,2384680930.00,3B
853,2384692860.00,00
854,2384704800.00,04
855,2384716730.00,00
856,2384728670.00,5C
857,2384740600.00,40
858,2384752540.00,10
859,2384764470.00,05
860,2384776410.00,01
861,2384788340.00,4B
862,2384800280.00,C4
863,2384812210.00,04
864,2384824150.00,A5
865,2384836080.00,CB
866,2384848020.00,20
867,2384859950.00,5D
868,2384871890.00,DB
869,2384883820.00,A6
870,2384895760.00,FF
871,2384907690.00,DA
872,2384919630.00,C9
873,2384931560.00,0D
874,2384943500.00,D5
875,2384955430.00,BB
876,2384967370.00,D3
877,2384979300.00,26
878,2384991240.00,64
879,2385003170.00,08
880,2385015110.00,41
881,2385027040.00,56
882,2385038980.00,49
883,2385050910.00,40
884,2385062850.00,C5
885,2385074780.00,14
886,2385086720.00,55
887,2385098650.00,27
888,2385110590.00,48
889,2385122520.00,A9
890,2385134460.00,1F
891,2385146390.00,D8
892,2385158330.00,62
893,2385170260.00,9C
894,2385182200.00,0D
895,2385194130.00,A1
896,2385206070.00,E4
897,2385218000.00,57
898,2385229940.00,51
899,2385241870.00,00
900,2385253810.00,0B
901,2385265740.00,FA
902,2385277680.00,9B
903,2385289610.00,2E
904,2385301550.00,60
905,2385313480.00,FB
906,2385325420.00,60
907,2385337350.00,10
908,2385349290.00,68
909,2385361220.00,1D
910,2385373160.00,E4
911,2385385090.00,57
912,2385397030.00,5E
913,2385408960.00,FF
914,2385420900.00,5C
915,2385432830.00,00
916,2385444770.00,00
917,2385456700.00,AE
918,2385468640.00,7E
919,2385480570.00,50
920,2385492510.00,A3
921,2385504440.00,FB
922,2385516380.00,3A
923,2385528310.00,00
924,2385540250.00,96
925,2385552180.00,08
926,2385564120.00,0A
927,2385576050.00,00
928,2385587990.00,CC
929,2385599920.00,DC
930,2385611860.00,B5
931,2385623790.00,62
932,2385635730.00,13
933,2385647660.00,80
934,2385659600.00,54
935,2385671530.00,00
936,2385683470.00,01
937,2385695400.00,00
938,2385707340.00,00
939,2385719270.00,03
940,2385731210.00,19
941,2385743140.00,06
942,2385755080.00,05
943,2385767010.00,05
944,2385778950.00,3B
945,2385790880.00,00
946,2385802820.00,04
947,2385814750.00,00
948,2385826690.00,5C
949,2385838620.00,40
950,2385850560.00,10
951,2385862490.00,05
952,2385874430.00,02
953,2385886360.00,2E
954,2385898300.00,C4
955,2385910230.00,04
956,2385922170.00,0E
957,2385934100.00,54
958,2385946040.00,20
959,2385957970.00,66
960,2385969910.00,B7
961,2385981840.00,AA
962,2385993780.00,FF
963,2386005710.00,03
964,2386017650.00,DC
965,2386029580.00,97
966,2386041520.00,63
967,2386053450.00,28
968,2386065390.00,E8
969,2386077320.00,4D
970,2386089260.00,39
971,2386101190.00,03
972,2386113130.00,BB
973,2386125060.00,4C
974,2386137010.00,D7
975,2386148930.00,6E
976,2386160870.00,39
977,2386172810.00,AE
978,2386184740.00,56
979,2386196670.00,28
980,2386208610.00,5A
981,2386220550.00,CD
982,2386232480.00,B2
983,2386244410.00,2F
984,2386256350.00,F5
985,2386268280.00,29
986,2386280230.00,0E
987,2386292150.00,A1
988,2386304090.00,E4
989,2386316030.00,57
990,2386327970.00,04
991,2386339890.00,00
992,2386351830.00,C2
993,2386363770.00,FF
994,2386375700.00,3F
995,2386387630.00,29
996,2386399570.00,8C
997,2386411510.00,FF
998,2386423440.00,FD
999,2386435370.00,12
1000,2386447310.00,44
1001,2386459250.00,1B
1002,2388383890.00,E4
1003,2388395820.00,57
1004,2388407760.00,E6
1005,2388419690.00,FF
1006,2388431630.00,13
1007,2388443560.00,00
1008,2388455500.00,00
1009,2388467430.00,22
1010,2388479370.00,44
1011,2388491300.00,50
1012,2388503240.00,F3
1013,2388515170.00,B3
1014,2388527110.00,16
1015,2388539040.00,00
1016,2388550980.00,5C
1017,2388562910.00,08
1018,2388574850.00,0A
1019,2388586780.00,00
1020,2388598720.00,B0
1021,2388610650.00,FF
1022,2388622590.00,B5
1023,2388634520.00,62
1024,2388646460.00,13
1025,2388658390.00,80
1026,2388670330.00,54
1027,2388682260.00,00
1028,2388694200.00,01
1029,2388706130.00,00
1030,2388718070.00,00
1031,2388730000.00,04
1032,2388741940.00,19
1033,2388753870.00,06
1034,2388765810.00,05
1035,2388777740.00,05
1036,2388789680.00,3B
1037,2388801610.00,00
1038,2388813550.00,04
1039,2388825480.00,00
1040,2388837420.00,5C
1041,2388849350.00,40
1042,2388861290.00,10
1043,2388873220.00,05
1044,2388885160.00,03
1045,2388897090.00,5C
1046,2388909030.00,C4
1047,2388920960.00,04
1048,2388932900.00,D1
1049,2388944830.00,AD
1050,2388956770.00,20
1051,2388968700.00,00
1052,2388980640.00,0A
1053,2388992570.00,A7
1054,2389004510.00,FF
1055,2389016440.00,F6
1056,2389028380.00,2E
1057,2389040310.00,D1
1058,2389052250.00,7D
1059,2389064180.00,9F
1060,2389076120.00,8B
1061,2389088050.00,32
1062,2389099990.00,AD
1063,2389111920.00,01
1064,2389123860.00,B1
1065,2389135790.00,2D
1066,2389147730.00,99
1067,2389159660.00,9A
1068,2389171600.00,2D
1069,2389183530.00,23
1070,2389195470.00,70
1071,2389207400.00,27
1072,2389219340.00,2C
1073,2389231270.00,24
1074,2389243210.00,7E
1075,2389255140.00,89
1076,2389267080.00,2A
1077,2389279010.00,E2
1078,2389290950.00,0C
1079,2389302880.00,A1
1080,2389314820.00,E4
1081,2389326750.00,57
1082,2389338690.00,28
1083,2389350620.00,00
1084,2389362560.00,A5
1085,2389374490.00,FD
1086,2389386430.00,01
1087,2389398360.00,34
1088,2389410300.00,B7
1089,2389422230.00,FD
1090,2389434170.00,7D
1091,2389446100.00,0C
1092,2389458040.00,18
1093,2389469970.00,22
1094,2389481910.00,E4
1095,2389493840.00,57
1096,2389505780.00,FA
1097,2389517710.00,FF
1098,2389529650.00,DF
1099,2389541580.00,FF
1100,2389553520.00,00
1101,2389565450.00,A6
1102,2389577390.00,41
1103,2389589320.00,50
1104,2389601260.00,26
1105,2389613190.00,D7
1106,2389625130.00,12
1107,2389637060.00,00
1108,2389649000.00,B8
1109,2389660930.00,0E
1110,2389672870.00,0A
1111,2389684800.00,00
1112,2389696740.00,D7
1113,2389708670.00,DF
1114,2389720610.00,B5
1115,2389732540.00,62
1116,2389744480.00,13
1117,2389756410.00,80
1118,2389768350.00,54
1119,2389780280.00,00
1120,2389792220.00,01
1121,2389804150.00,00
1122,2389816090.00,00
1123,2389828020.00,06
1124,2389839960.00,19
1125,2389851890.00,09
1126,2389863830.00,08
1127,2389875760.00,0D
1128,2389887700.00,3B
1129,2389899630.00,00
1130,2389911570.00,04
1131,2389923500.00,00
1132,2389935440.00,5C
1133,2389947370.00,40
1134,2389959310.00,10
1135,2389971240.00,05
1136,2389983180.00,05
1137,2389995110.00,01
1138,2390007050.00,A4
1139,2390018980.00,48
1140,2390030920.00,72
1141,2390042850.00,FB
1142,2390054790.00,22
1143,2390066720.00,8C
