Index,Start,Time,Type,Data,
191,1.205896 s,8.7 ¦Ìs,RX data,00,
192,1.205908 s,8.7 ¦Ìs,RX data,12,
193,1.20592 s,8.7 ¦Ìs,RX data,B7,
194,1.215751 s,8.7 ¦Ìs,RX data,B5,
195,1.215763 s,8.7 ¦Ìs,RX data,62,
196,1.215775 s,8.7 ¦Ìs,RX data,06,
197,1.215787 s,8.7 ¦Ìs,RX data,01,
198,1.215799 s,8.7 ¦Ìs,RX data,08,
199,1.215811 s,8.7 ¦Ìs,RX data,00,
200,1.215823 s,8.7 ¦Ìs,RX data,01,
201,1.215834 s,8.7 ¦Ìs,RX data,02,
202,1.215846 s,8.7 ¦Ìs,RX data,00,
203,1.215858 s,8.7 ¦Ìs,RX data,01,
204,1.21587 s,8.7 ¦Ìs,RX data,00,
205,1.215882 s,8.7 ¦Ìs,RX data,00,
206,1.215894 s,8.7 ¦Ìs,RX data,00,
207,1.215906 s,8.7 ¦Ìs,RX data,00,
208,1.215918 s,8.7 ¦Ìs,RX data,13,
209,1.21593 s,8.7 ¦Ìs,RX data,BE,
210,1.225762 s,8.7 ¦Ìs,RX data,B5,
211,1.225774 s,8.7 ¦Ìs,RX data,62,
212,1.225786 s,8.7 ¦Ìs,RX data,06,
213,1.225798 s,8.7 ¦Ìs,RX data,01,
214,1.22581 s,8.7 ¦Ìs,RX data,08,
215,1.225822 s,8.7 ¦Ìs,RX data,00,
216,1.225834 s,8.7 ¦Ìs,RX data,01,
217,1.225846 s,8.7 ¦Ìs,RX data,03,
218,1.225857 s,8.7 ¦Ìs,RX data,00,
219,1.225869 s,8.7 ¦Ìs,RX data,01,
220,1.225881 s,8.7 ¦Ìs,RX data,00,
221,1.225893 s,8.7 ¦Ìs,RX data,00,
222,1.225905 s,8.7 ¦Ìs,RX data,00,
223,1.225917 s,8.7 ¦Ìs,RX data,00,
224,1.225929 s,8.7 ¦Ìs,RX data,14,
225,1.225941 s,8.7 ¦Ìs,RX data,C5,
226,1.235751 s,8.7 ¦Ìs,RX data,B5,
227,1.235763 s,8.7 ¦Ìs,RX data,62,
228,1.235774 s,8.7 ¦Ìs,RX data,06,
229,1.235786 s,8.7 ¦Ìs,RX data,01,
230,1.235798 s,8.7 ¦Ìs,RX data,08,
231,1.23581 s,8.7 ¦Ìs,RX data,00,
232,1.235822 s,8.7 ¦Ìs,RX data,01,
233,1.235834 s,8.7 ¦Ìs,RX data,04,
234,1.235846 s,8.7 ¦Ìs,RX data,00,
235,1.235858 s,8.7 ¦Ìs,RX data,01,
236,1.23587 s,8.7 ¦Ìs,RX data,00,
